Ew Nt
4.4703689E-1 1.6033705E+15
4.4431700E-1 1.5393187E+15
4.4159709E-1 1.4989023E+15
4.3887717E-1 1.4791900E+15
4.3615726E-1 1.4783383E+15
4.3343735E-1 1.4953668E+15
4.3071744E-1 1.5291758E+15
4.2799754E-1 1.5784497E+15
4.2527762E-1 1.6428411E+15
4.2255772E-1 1.7240653E+15
4.1983780E-1 1.8253721E+15
4.1711789E-1 1.9493806E+15
4.1439799E-1 2.0956894E+15
4.1167808E-1 2.2597652E+15
4.0895817E-1 2.4333807E+15
4.0623826E-1 2.6063601E+15
4.0351835E-1 2.7690014E+15
4.0079844E-1 2.9140473E+15
3.9807854E-1 3.0371239E+15
3.9535863E-1 3.1356665E+15
3.9263872E-1 3.2076200E+15
3.8991881E-1 3.2511101E+15
3.8719890E-1 3.2651326E+15
3.8447899E-1 3.2503266E+15
3.8175908E-1 3.2091200E+15
3.7903917E-1 3.1453308E+15
3.7631926E-1 3.0636880E+15
3.7359935E-1 2.9694437E+15
3.7087944E-1 2.8680216E+15
3.6815954E-1 2.7645958E+15
3.6543963E-1 2.6636328E+15
3.6271972E-1 2.5684678E+15
3.5999981E-1 2.4810351E+15
3.5727990E-1 2.4020028E+15
3.5455999E-1 2.3314357E+15
3.5184008E-1 2.2696605E+15
3.4912017E-1 2.2177458E+15
3.4640026E-1 2.1773139E+15
3.4368035E-1 2.1499714E+15
3.4096045E-1 2.1368611E+15
3.3824054E-1 2.1385323E+15
3.3552063E-1 2.1549515E+15
3.3280072E-1 2.1854240E+15
3.3008081E-1 2.2283927E+15
3.2736090E-1 2.2812888E+15
3.2464099E-1 2.3405960E+15
3.2192108E-1 2.4021438E+15
3.1920117E-1 2.4614583E+15
3.1648126E-1 2.5139983E+15
3.1376135E-1 2.5553138E+15
3.1104145E-1 2.5812524E+15
3.0832154E-1 2.5883316E+15
3.0560163E-1 2.5741869E+15
3.0288172E-1 2.5379489E+15
3.0016181E-1 2.4803821E+15
2.9744190E-1 2.4036372E+15
2.9472199E-1 2.3104304E+15
2.9200208E-1 2.2024292E+15
2.8928217E-1 2.0777578E+15
2.8656226E-1 1.9280463E+15
2.8384236E-1 1.7365468E+15
2.8112245E-1 1.4801794E+15
2.7840254E-1 1.1380611E+15
2.7568263E-1 7.0508104E+14
2.7296272E-1 4.6116946E+14
