Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 7.518049E-1 2.829600E+1 4.791440E-1 7.855140E+1 7.543005E-1 2.854580E+1 4.781940E-1 7.913970E+1 3.3084958E-01 8.7508495E-01 -1.9866414E-01 7.4336900E-01
1.468000E+10 7.494971E-1 2.804380E+1 4.779320E-1 7.828910E+1 7.530958E-1 2.839410E+1 4.767190E-1 7.908890E+1 4.7785421E-01 1.2337070E+00 -2.5444759E-01 1.0112671E+00
2.154000E+10 7.461859E-1 2.770110E+1 4.761570E-1 7.796500E+1 7.513496E-1 2.818370E+1 4.747210E-1 7.901640E+1 6.8725664E-01 1.7123373E+00 -3.0249346E-01 1.3306098E+00
3.162000E+10 7.414826E-1 2.724780E+1 4.735620E-1 7.759870E+1 7.488329E-1 2.789780E+1 4.720860E-1 7.891580E+1 9.8156745E-01 2.3299328E+00 -3.1265490E-01 1.6689940E+00
4.642000E+10 7.348966E-1 2.666510E+1 4.697860E-1 7.723540E+1 7.452351E-1 2.751840E+1 4.686370E-1 7.879420E+1 1.3872803E+00 3.1008344E+00 -2.4517910E-01 1.9783182E+00
6.813000E+10 7.258540E-1 2.594190E+1 4.643110E-1 7.697400E+1 7.401507E-1 2.702840E+1 4.642960E-1 7.865120E+1 1.9315931E+00 4.0198458E+00 -3.2306977E-03 2.1324532E+00
1.000000E+11 7.137633E-1 2.507320E+1 4.571020E-1 7.684990E+1 7.330799E-1 2.641360E+1 4.591740E-1 7.846930E+1 2.6349924E+00 5.0746585E+00 4.5124506E-01 2.0637370E+00
1.468000E+11 6.981420E-1 2.406660E+1 4.485470E-1 7.685350E+1 7.234585E-1 2.566520E+1 4.532110E-1 7.827650E+1 3.4993714E+00 6.2286676E+00 1.0291012E+00 1.8179147E+00
2.154000E+11 6.787867E-1 2.293970E+1 4.395630E-1 7.688360E+1 7.107370E-1 2.478130E+1 4.466780E-1 7.805870E+1 4.4953759E+00 7.4314100E+00 1.5928700E+00 1.5054055E+00
3.162000E+11 6.559077E-1 2.172190E+1 4.308930E-1 7.685750E+1 6.945123E-1 2.376950E+1 4.398460E-1 7.781060E+1 5.5585193E+00 8.6144008E+00 2.0354851E+00 1.2248974E+00
4.642000E+11 6.301074E-1 2.044950E+1 4.228140E-1 7.675720E+1 6.746820E-1 2.264810E+1 4.327600E-1 7.756850E+1 6.6067570E+00 9.7076576E+00 2.2982716E+00 1.0459143E+00
6.813000E+11 6.021469E-1 1.915410E+1 4.153190E-1 7.659090E+1 6.515349E-1 2.144520E+1 4.257420E-1 7.731200E+1 7.5802540E+00 1.0683510E+01 2.4481963E+00 9.3271420E-01
1.000000E+12 5.726212E-1 1.785410E+1 4.082630E-1 7.637150E+1 6.256822E-1 2.019320E+1 4.189400E-1 7.703700E+1 8.4805034E+00 1.1583602E+01 2.5485750E+00 8.6387061E-01
1.468000E+12 5.417746E-1 1.655300E+1 4.013850E-1 7.611960E+1 5.978150E-1 1.891910E+1 4.122580E-1 7.676520E+1 9.3742044E+00 1.2506409E+01 2.6374261E+00 8.4100608E-01
2.154000E+12 5.095815E-1 1.524580E+1 3.944450E-1 7.584890E+1 5.684262E-1 1.763750E+1 4.056720E-1 7.648720E+1 1.0352215E+01 1.3560312E+01 2.7675068E+00 8.3451872E-01
3.162000E+12 4.759931E-1 1.392970E+1 3.874060E-1 7.553980E+1 5.376879E-1 1.635020E+1 3.991640E-1 7.618020E+1 1.1474091E+01 1.4804100E+01 2.9456564E+00 8.4063838E-01
4.642000E+12 4.411513E-1 1.261060E+1 3.801910E-1 7.518770E+1 5.055595E-1 1.505300E+1 3.924710E-1 7.586560E+1 1.2739984E+01 1.6225337E+01 3.1288936E+00 8.9355386E-01
6.813000E+12 4.054462E-1 1.130300E+1 3.726200E-1 7.481620E+1 4.720200E-1 1.374510E+1 3.855700E-1 7.552400E+1 1.4104021E+01 1.7767059E+01 3.3586638E+00 9.3718553E-01
1.000000E+13 3.694497E-1 1.002650E+1 3.647890E-1 7.439700E+1 4.372489E-1 1.243380E+1 3.784630E-1 7.513650E+1 1.5505859E+01 1.9360936E+01 3.6130348E+00 9.8420874E-01
1.468000E+13 3.338090E-1 8.801500E+0 3.566830E-1 7.392210E+1 4.016598E-1 1.113450E+1 3.710540E-1 7.470920E+1 1.6892604E+01 2.0952894E+01 3.8730212E+00 1.0535516E+00
2.154000E+13 2.991635E-1 7.646000E+0 3.482780E-1 7.338390E+1 3.658302E-1 9.866900E+0 3.632780E-1 7.424390E+1 1.8223400E+01 2.2508589E+01 4.1290692E+00 1.1583443E+00
3.162000E+13 2.660778E-1 6.574600E+0 3.395370E-1 7.277400E+1 3.304002E-1 8.650900E+0 3.552030E-1 7.371340E+1 1.9468027E+01 2.4000971E+01 4.4104357E+00 1.2743952E+00
4.642000E+13 2.350202E-1 5.597300E+0 3.303840E-1 7.208640E+1 2.959948E-1 7.504500E+0 3.468080E-1 7.310590E+1 2.0599889E+01 2.5414085E+01 4.7357616E+00 1.3945523E+00
6.813000E+13 2.063336E-1 4.719000E+0 3.207670E-1 7.130020E+1 2.631703E-1 6.441900E+0 3.380630E-1 7.240740E+1 2.1596928E+01 2.6745215E+01 5.1162062E+00 1.5291255E+00
1.000000E+14 1.802350E-1 3.940600E+0 3.106120E-1 7.038860E+1 2.323826E-1 5.472900E+0 3.289260E-1 7.160100E+1 2.2440406E+01 2.7997954E+01 5.5678177E+00 1.6932724E+00
