Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 7.528064E-1 2.546980E+1 4.420900E-1 7.653010E+1 7.552244E-1 2.572720E+1 4.414460E-1 7.716820E+1 3.2016974E-01 1.0004975E+00 -1.4588421E-01 8.2689502E-01
1.468000E+10 7.506516E-1 2.521660E+1 4.407320E-1 7.622100E+1 7.541203E-1 2.557480E+1 4.399490E-1 7.708510E+1 4.5996640E-01 1.4005975E+00 -1.7797517E-01 1.1209689E+00
2.154000E+10 7.475606E-1 2.487520E+1 4.386720E-1 7.585430E+1 7.525194E-1 2.536470E+1 4.378060E-1 7.698930E+1 6.5895976E-01 1.9298474E+00 -1.9780451E-01 1.4742308E+00
3.162000E+10 7.431716E-1 2.442780E+1 4.356400E-1 7.545160E+1 7.502111E-1 2.508070E+1 4.349790E-1 7.685790E+1 9.3833589E-01 2.6031969E+00 -1.5196136E-01 1.8297403E+00
4.642000E+10 7.370279E-1 2.386150E+1 4.313090E-1 7.506280E+1 7.469091E-1 2.470680E+1 4.313570E-1 7.668520E+1 1.3229455E+00 3.4213253E+00 1.1127674E-02 2.1156625E+00
6.813000E+10 7.285963E-1 2.316840E+1 4.252020E-1 7.478470E+1 7.422387E-1 2.422870E+1 4.267240E-1 7.649610E+1 1.8380071E+00 4.3762150E+00 3.5667082E-01 2.2372382E+00
1.000000E+11 7.173269E-1 2.234940E+1 4.173730E-1 7.464900E+1 7.357354E-1 2.363590E+1 4.212240E-1 7.626710E+1 2.5020544E+00 5.4429914E+00 9.1424040E-01 2.1216226E+00
1.468000E+11 7.027688E-1 2.141580E+1 4.083720E-1 7.462180E+1 7.268713E-1 2.292400E+1 4.148050E-1 7.603080E+1 3.3159240E+00 6.5791310E+00 1.5508492E+00 1.8531963E+00
2.154000E+11 6.847229E-1 2.038630E+1 3.991100E-1 7.459870E+1 7.151249E-1 2.209530E+1 4.077960E-1 7.576610E+1 4.2512853E+00 7.7346766E+00 2.1299866E+00 1.5407946E+00
3.162000E+11 6.633609E-1 1.928820E+1 3.902480E-1 7.450770E+1 7.001009E-1 2.115990E+1 4.004260E-1 7.547990E+1 5.2478150E+00 8.8455049E+00 2.5417930E+00 1.2880250E+00
4.642000E+11 6.392008E-1 1.815200E+1 3.819820E-1 7.434370E+1 6.816727E-1 2.013670E+1 3.928540E-1 7.519380E+1 6.2305414E+00 9.8561333E+00 2.7674403E+00 1.1305453E+00
6.813000E+11 6.128946E-1 1.700240E+1 3.742890E-1 7.411690E+1 6.600702E-1 1.905110E+1 3.853920E-1 7.489080E+1 7.1470580E+00 1.0753710E+01 2.8809628E+00 1.0333713E+00
1.000000E+12 5.849369E-1 1.585210E+1 3.670140E-1 7.384040E+1 6.358217E-1 1.793060E+1 3.781820E-1 7.456920E+1 8.0029983E+00 1.1591915E+01 2.9530755E+00 9.7734722E-01
1.468000E+12 5.555026E-1 1.470130E+1 3.599690E-1 7.352000E+1 6.095321E-1 1.679680E+1 3.711980E-1 7.423780E+1 8.8640943E+00 1.2475591E+01 3.0250702E+00 9.6689288E-01
2.154000E+12 5.245249E-1 1.354400E+1 3.528160E-1 7.318710E+1 5.816238E-1 1.565990E+1 3.643050E-1 7.390660E+1 9.8171533E+00 1.3511581E+01 3.1536762E+00 9.7352605E-01
3.162000E+12 4.919257E-1 1.237710E+1 3.455370E-1 7.281570E+1 5.522185E-1 1.451920E+1 3.574860E-1 7.354840E+1 1.0918287E+01 1.4753568E+01 3.3425085E+00 9.9621474E-01
4.642000E+12 4.578168E-1 1.120520E+1 3.380640E-1 7.239830E+1 5.212381E-1 1.336930E+1 3.505990E-1 7.315840E+1 1.2167434E+01 1.6187085E+01 3.5753097E+00 1.0389784E+00
6.813000E+12 4.225590E-1 1.004090E+1 3.303390E-1 7.193280E+1 4.886267E-1 1.220850E+1 3.434220E-1 7.275440E+1 1.3521099E+01 1.7754843E+01 3.8095987E+00 1.1292788E+00
1.000000E+13 3.867025E-1 8.901500E+0 3.222470E-1 7.143310E+1 4.545271E-1 1.104270E+1 3.360120E-1 7.230370E+1 1.4922015E+01 1.9390185E+01 4.0965799E+00 1.2040878E+00
1.468000E+13 3.508898E-1 7.805200E+0 3.138530E-1 7.087360E+1 4.193212E-1 9.885100E+0 3.283390E-1 7.179790E+1 1.6319566E+01 2.1040758E+01 4.4119036E+00 1.2873636E+00
2.154000E+13 3.157748E-1 6.768400E+0 3.051340E-1 7.024580E+1 3.835663E-1 8.753000E+0 3.203530E-1 7.123380E+1 1.7673998E+01 2.2673369E+01 4.7506969E+00 1.3869820E+00
3.162000E+13 2.819639E-1 5.804900E+0 2.960550E-1 6.953950E+1 3.479019E-1 7.664400E+0 3.119650E-1 7.061810E+1 1.8953044E+01 2.4261521E+01 5.0999311E+00 1.5273705E+00
4.642000E+13 2.499745E-1 4.924400E+0 2.865700E-1 6.874210E+1 3.129740E-1 6.635700E+0 3.032310E-1 6.992100E+1 2.0129308E+01 2.5789291E+01 5.4944910E+00 1.6860457E+00
6.813000E+13 2.202093E-1 4.132100E+0 2.766110E-1 6.783780E+1 2.793791E-1 5.680400E+0 2.941220E-1 6.912890E+1 2.1179036E+01 2.7256883E+01 5.9536519E+00 1.8676704E+00
1.000000E+14 1.929460E-1 3.429700E+0 2.660780E-1 6.680620E+1 2.476241E-1 4.808100E+0 2.845990E-1 6.822560E+1 2.2081090E+01 2.8668289E+01 6.5077530E+00 2.0804507E+00
