Fe JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
1.000000E+10 7.524932E-1 2.641030E+1 4.544400E-1 7.723150E+1 7.549517E-1 2.666680E+1 4.536870E-1 7.785680E+1 3.2564997E-01 9.6187019E-01 -1.6597346E-01 8.0314115E-01
1.468000E+10 7.502871E-1 2.615770E+1 4.531370E-1 7.693850E+1 7.538197E-1 2.651520E+1 4.522030E-1 7.778480E+1 4.6862665E-01 1.3482832E+00 -2.0654441E-01 1.0880018E+00
2.154000E+10 7.471224E-1 2.581590E+1 4.512190E-1 7.657880E+1 7.521786E-1 2.630570E+1 4.501770E-1 7.768660E+1 6.7220737E-01 1.8619539E+00 -2.3146451E-01 1.4259859E+00
3.162000E+10 7.426283E-1 2.536640E+1 4.483320E-1 7.618810E+1 7.498125E-1 2.602210E+1 4.473580E-1 7.757730E+1 9.5813287E-01 2.5197813E+00 -2.1772272E-01 1.7907300E+00
4.642000E+10 7.363372E-1 2.479490E+1 4.441360E-1 7.581760E+1 7.464282E-1 2.564760E+1 4.437630E-1 7.742970E+1 1.3519050E+00 3.3246776E+00 -8.4053876E-02 2.0820176E+00
6.813000E+10 7.277024E-1 2.409150E+1 4.382790E-1 7.553690E+1 7.416420E-1 2.516700E+1 4.393050E-1 7.724530E+1 1.8795591E+00 4.2734533E+00 2.3355072E-01 2.2116556E+00
1.000000E+11 7.161610E-1 2.325710E+1 4.306490E-1 7.540870E+1 7.349791E-1 2.456890E+1 4.338590E-1 7.704820E+1 2.5603585E+00 5.3392704E+00 7.3987171E-01 2.1278888E+00
1.468000E+11 7.012522E-1 2.230000E+1 4.217760E-1 7.539590E+1 7.259003E-1 2.384710E+1 4.276490E-1 7.681930E+1 3.3955214E+00 6.4875813E+00 1.3733225E+00 1.8529198E+00
2.154000E+11 6.827763E-1 2.123910E+1 4.125950E-1 7.539340E+1 7.138743E-1 2.300240E+1 4.208430E-1 7.656510E+1 4.3562291E+00 7.6657218E+00 1.9598758E+00 1.5303317E+00
3.162000E+11 6.609180E-1 2.010300E+1 4.037770E-1 7.533050E+1 6.985009E-1 2.204420E+1 4.135780E-1 7.630800E+1 5.3805085E+00 8.8059444E+00 2.3698069E+00 1.2809928E+00
4.642000E+11 6.362224E-1 1.892320E+1 3.955820E-1 7.518830E+1 6.796574E-1 2.099090E+1 4.062120E-1 7.603060E+1 6.3907198E+00 9.8504590E+00 2.6168602E+00 1.1078434E+00
6.813000E+11 6.093758E-1 1.772680E+1 3.879880E-1 7.497680E+1 6.575883E-1 1.986870E+1 3.989620E-1 7.573290E+1 7.3317150E+00 1.0780272E+01 2.7506379E+00 9.9837719E-01
1.000000E+12 5.809039E-1 1.652840E+1 3.808080E-1 7.471720E+1 6.328456E-1 1.870660E+1 3.918580E-1 7.543430E+1 8.2076418E+00 1.1644019E+01 2.8198990E+00 9.5062856E-01
1.468000E+12 5.510028E-1 1.532900E+1 3.737420E-1 7.443680E+1 6.060621E-1 1.752790E+1 3.849350E-1 7.513230E+1 9.0847621E+00 1.2545142E+01 2.9077636E+00 9.2570040E-01
2.154000E+12 5.196187E-1 1.412290E+1 3.666950E-1 7.411960E+1 5.776855E-1 1.634450E+1 3.782050E-1 7.480870E+1 1.0051628E+01 1.3592340E+01 3.0433231E+00 9.2114955E-01
3.162000E+12 4.866835E-1 1.290700E+1 3.595510E-1 7.375960E+1 5.478565E-1 1.515630E+1 3.714870E-1 7.447030E+1 1.1165880E+01 1.4840693E+01 3.2130330E+00 9.5434019E-01
4.642000E+12 4.523198E-1 1.168650E+1 3.521100E-1 7.337720E+1 5.165104E-1 1.395850E+1 3.646090E-1 7.411970E+1 1.2427746E+01 1.6276821E+01 3.4280558E+00 1.0017580E+00
6.813000E+12 4.168994E-1 1.047470E+1 3.443990E-1 7.295370E+1 4.836029E-1 1.274950E+1 3.575770E-1 7.372840E+1 1.3793031E+01 1.7842268E+01 3.6853601E+00 1.0507484E+00
1.000000E+13 3.809809E-1 9.289400E+0 3.364200E-1 7.247760E+1 4.492836E-1 1.153550E+1 3.503180E-1 7.329160E+1 1.5202580E+01 1.9471198E+01 3.9672526E+00 1.1106321E+00
1.468000E+13 3.452096E-1 8.149700E+0 3.281520E-1 7.194240E+1 4.139452E-1 1.033050E+1 3.426710E-1 7.282870E+1 1.6605000E+01 2.1110304E+01 4.2370087E+00 1.2169653E+00
2.154000E+13 3.102379E-1 7.072800E+0 3.195660E-1 7.134090E+1 3.781510E-1 9.152500E+0 3.347290E-1 7.230730E+1 1.7959254E+01 2.2722753E+01 4.5299332E+00 1.3365179E+00
3.162000E+13 2.766551E-1 6.072600E+0 3.105880E-1 7.067270E+1 3.425414E-1 8.020200E+0 3.264740E-1 7.171740E+1 1.9234551E+01 2.4283684E+01 4.8659311E+00 1.4566897E+00
4.642000E+13 2.449648E-1 5.158800E+0 3.011960E-1 6.991920E+1 3.077601E-1 6.950700E+0 3.178810E-1 7.104780E+1 2.0403977E+01 2.5780137E+01 5.2488195E+00 1.5885080E+00
6.813000E+13 2.155503E-1 4.336900E+0 2.913460E-1 6.905850E+1 2.743860E-1 5.957600E+0 3.089160E-1 7.028590E+1 2.1442676E+01 2.7203908E+01 5.6876303E+00 1.7462962E+00
1.000000E+14 1.886690E-1 3.608000E+0 2.809430E-1 6.806950E+1 2.429131E-1 5.050900E+0 2.995360E-1 6.941730E+1 2.2330661E+01 2.8567186E+01 6.2072672E+00 1.9415909E+00
