T nFsrh nFBsrh dnsrh nF nFB dn
290 1.177223098E+00 1.166829495E+0 1.039360300E-02 1.177223098E+00 1.166829495E+0 1.039360300E-02
295 1.184674391E+00 1.136260167E+0 4.841422400E-02 1.184674391E+00 1.136260167E+0 4.841422400E-02
300 1.182056555E+00 1.111908284E+0 7.014827100E-02 1.182056555E+00 1.111908284E+0 7.014827100E-02
305 1.189085726E+00 1.092414625E+0 9.667110100E-02 1.189085726E+00 1.092414625E+0 9.667110100E-02
310 1.195733808E+00 1.076730522E+0 1.190032860E-01 1.195733808E+00 1.076730522E+0 1.190032860E-01
315 1.196412330E+00 1.064046058E+0 1.323662720E-01 1.196412330E+00 1.064046058E+0 1.323662720E-01
320 1.198332524E+00 1.053734226E+0 1.445982980E-01 1.198332524E+00 1.053734226E+0 1.445982980E-01
325 1.202669779E+00 1.045308041E+0 1.573617380E-01 1.202669779E+00 1.045308041E+0 1.573617380E-01
330 1.189810593E+00 1.038387806E+0 1.514227870E-01 1.189810593E+00 1.038387806E+0 1.514227870E-01
335 1.180668566E+00 1.032676215E+0 1.479923510E-01 1.180668566E+00 1.032676215E+0 1.479923510E-01
340 1.161896980E+00 1.027939423E+0 1.339575570E-01 1.161896980E+00 1.027939423E+0 1.339575570E-01
