T nFsrh nFBsrh dnsrh nF nFB dn
290 1.172268556E+00 1.000003180E+0 1.722653760E-01 1.172268556E+00 1.000003180E+0 1.722653760E-01
295 1.172308166E+00 1.000003070E+0 1.723050960E-01 1.172308166E+00 1.000003070E+0 1.723050960E-01
300 1.175530628E+00 1.000002968E+0 1.755276600E-01 1.175530628E+00 1.000002968E+0 1.755276600E-01
305 1.181696286E+00 1.000002873E+0 1.816934130E-01 1.181696286E+00 1.000002873E+0 1.816934130E-01
310 1.187203765E+00 1.000002785E+0 1.872009800E-01 1.187203765E+00 1.000002785E+0 1.872009800E-01
315 1.182636126E+00 1.000002702E+0 1.826334240E-01 1.182636126E+00 1.000002702E+0 1.826334240E-01
320 1.181246461E+00 1.000002626E+0 1.812438350E-01 1.181246461E+00 1.000002626E+0 1.812438350E-01
325 1.160363098E+00 1.000002554E+0 1.603605440E-01 1.160363098E+00 1.000002554E+0 1.603605440E-01
330 1.149324617E+00 1.000002487E+0 1.493221300E-01 1.149324617E+00 1.000002487E+0 1.493221300E-01
335 1.129387766E+00 1.000002425E+0 1.293853410E-01 1.129387766E+00 1.000002425E+0 1.293853410E-01
340 1.105008800E+00 1.000002366E+0 1.050064340E-01 1.105008800E+00 1.000002366E+0 1.050064340E-01
