T nFsrh nFBsrh dnsrh nF nFB dn
290 1.237533822E+00 1.000006480E+0 2.375273420E-01 1.237533822E+00 1.000006480E+0 2.375273420E-01
295 1.235629262E+00 1.000006255E+0 2.356230070E-01 1.235629262E+00 1.000006255E+0 2.356230070E-01
300 1.244880720E+00 1.000006047E+0 2.448746730E-01 1.244880720E+00 1.000006047E+0 2.448746730E-01
305 1.234796277E+00 1.000005853E+0 2.347904240E-01 1.234796277E+00 1.000005853E+0 2.347904240E-01
310 1.240243654E+00 1.000005674E+0 2.402379800E-01 1.240243654E+00 1.000005674E+0 2.402379800E-01
315 1.247699400E+00 1.000005506E+0 2.476938940E-01 1.247699400E+00 1.000005506E+0 2.476938940E-01
320 1.248776571E+00 1.000005350E+0 2.487712210E-01 1.248776571E+00 1.000005350E+0 2.487712210E-01
325 1.258210669E+00 1.000005204E+0 2.582054650E-01 1.258210669E+00 1.000005204E+0 2.582054650E-01
330 1.260203596E+00 1.000005068E+0 2.601985280E-01 1.260203596E+00 1.000005068E+0 2.601985280E-01
335 1.261744312E+00 1.000004940E+0 2.617393720E-01 1.261744312E+00 1.000004940E+0 2.617393720E-01
340 1.271114845E+00 1.000004820E+0 2.711100250E-01 1.271114845E+00 1.000004820E+0 2.711100250E-01
