N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.021931488E+00 1.020405400E+00 1.019487331E+00 1.019019920E+00
1.600000000E+01 1.250818840E+00 1.249462148E+00 1.248291428E+00 1.247849472E+00
1.700000000E+01 1.302146491E+00 1.302424352E+00 1.302337642E+00 1.302190891E+00
1.549996187E+01 1.180519244E+00 1.177502500E+00 1.174512399E+00 1.170839340E+00
1.649996187E+01 1.272248466E+00 1.272061494E+00 1.271742166E+00 1.271544772E+00
1.674996808E+01 1.284625151E+00 1.284687375E+00 1.284451957E+00 1.284255176E+00
1.624993176E+01 1.262572945E+00 1.261952265E+00 1.261489916E+00 1.260933721E+00
1.574996808E+01 1.231493175E+00 1.228222279E+00 1.226645511E+00 1.225015786E+00
1.524993176E+01 1.015381327E+00 1.015923860E+00 1.014420360E+00 1.012746975E+00
