N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.022341694E+00 1.020560395E+00 1.019288040E+00 1.018433137E+00
1.600000000E+01 1.247295268E+00 1.245473882E+00 1.244021488E+00 1.243421585E+00
1.700000000E+01 1.296967615E+00 1.297235152E+00 1.297141645E+00 1.296949981E+00
1.549996187E+01 1.170984617E+00 1.168045198E+00 1.165662225E+00 1.162751417E+00
1.649996187E+01 1.267545684E+00 1.267226951E+00 1.266861027E+00 1.266646467E+00
1.674996808E+01 1.279644437E+00 1.279671794E+00 1.279431442E+00 1.279236944E+00
1.624993176E+01 1.258371796E+00 1.257436350E+00 1.256817921E+00 1.256187681E+00
1.574996808E+01 1.228146863E+00 1.224158470E+00 1.222377310E+00 1.220653054E+00
1.524993176E+01 1.013340430E+00 1.012406635E+00 1.011827852E+00 1.011477573E+00
