N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.021979523E+00 1.020913567E+00 1.020478912E+00 1.020452849E+00
1.600000000E+01 1.254429546E+00 1.253358283E+00 1.252326170E+00 1.251942317E+00
1.700000000E+01 1.306855185E+00 1.307155756E+00 1.307162340E+00 1.306965342E+00
1.549996187E+01 1.188766401E+00 1.185123069E+00 1.181380255E+00 1.177034239E+00
1.649996187E+01 1.276634534E+00 1.276494206E+00 1.276184295E+00 1.275988450E+00
1.674996808E+01 1.289177865E+00 1.289250095E+00 1.289012941E+00 1.288812275E+00
1.624993176E+01 1.266666162E+00 1.266199247E+00 1.265795484E+00 1.265258631E+00
1.574996808E+01 1.234857867E+00 1.232068516E+00 1.230581608E+00 1.228966425E+00
1.524993176E+01 1.043155161E+00 1.041226413E+00 1.036128303E+00 1.028626015E+00
