N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.024822301E+00 1.023996987E+00 1.023357414E+00 1.022835935E+00
1.600000000E+01 1.226707619E+00 1.219733925E+00 1.213173414E+00 1.207714296E+00
1.700000000E+01 1.218026196E+00 1.211064711E+00 1.205155349E+00 1.201547401E+00
1.549996187E+01 1.118096036E+00 1.099590034E+00 1.083440837E+00 1.068860724E+00
1.649996187E+01 1.225398635E+00 1.217777505E+00 1.211016420E+00 1.205191276E+00
1.674996808E+01 1.220655297E+00 1.212888930E+00 1.206354023E+00 1.201055470E+00
1.624993176E+01 1.229184337E+00 1.221971621E+00 1.215471861E+00 1.209414415E+00
1.574996808E+01 1.209106093E+00 1.196679124E+00 1.189220476E+00 1.182220631E+00
1.524993176E+01 1.011911959E+00 1.010970578E+00 1.010272239E+00 1.009726710E+00
