N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.024483498E+00 1.024648585E+00 1.025200588E+00 1.025928437E+00
1.600000000E+01 1.261452896E+00 1.260560143E+00 1.259566180E+00 1.259169699E+00
1.700000000E+01 1.315351663E+00 1.315711143E+00 1.315681005E+00 1.315510758E+00
1.549996187E+01 1.200644228E+00 1.195660184E+00 1.190843162E+00 1.185656237E+00
1.649996187E+01 1.284554864E+00 1.284424393E+00 1.284106899E+00 1.283869286E+00
1.674996808E+01 1.297357738E+00 1.297447923E+00 1.297236387E+00 1.297087527E+00
1.624993176E+01 1.274261290E+00 1.273859722E+00 1.273462703E+00 1.272915260E+00
1.574996808E+01 1.241307076E+00 1.238944136E+00 1.237419964E+00 1.235693901E+00
1.524993176E+01 1.083066657E+00 1.073723068E+00 1.062728388E+00 1.051043803E+00
