T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.259032591E+00 1.227644233E+00 3.138835800E-02 1.258835271E+00 1.227511358E+00 3.132391300E-02 1.973200000E-04 1.328750000E-04
295 1.259275264E+00 1.067884201E+00 1.913910630E-01 1.259102763E+00 1.067738480E+00 1.913642830E-01 1.725010000E-04 1.457210000E-04
300 1.260288740E+00 1.229782734E+00 3.050600600E-02 1.260137211E+00 1.229668830E+00 3.046838100E-02 1.515290000E-04 1.139040000E-04
305 1.261366057E+00 1.082565210E+00 1.788008470E-01 1.261230797E+00 1.082402298E+00 1.788284990E-01 1.352600000E-04 1.629120000E-04
310 1.263222930E+00 1.233553311E+00 2.966961900E-02 1.263098641E+00 1.233449320E+00 2.964932100E-02 1.242890000E-04 1.039910000E-04
315 1.265031850E+00 1.098359811E+00 1.666720390E-01 1.264913350E+00 1.098178598E+00 1.667347520E-01 1.185000000E-04 1.812130000E-04
320 1.266139705E+00 1.237748370E+00 2.839133500E-02 1.266022341E+00 1.237638296E+00 2.838404500E-02 1.173640000E-04 1.100740000E-04
325 1.265963107E+00 1.112284190E+00 1.536789170E-01 1.265843033E+00 1.112089825E+00 1.537532080E-01 1.200740000E-04 1.943650000E-04
330 1.261847197E+00 1.240872496E+00 2.097470100E-02 1.261722668E+00 1.240735894E+00 2.098677400E-02 1.245290000E-04 1.366020000E-04
335 1.254645355E+00 1.119147293E+00 1.354980620E-01 1.254517511E+00 1.118949801E+00 1.355677100E-01 1.278440000E-04 1.974920000E-04
340 1.239921172E+00 1.239824324E+00 9.684800000E-05 1.239796721E+00 1.239642880E+00 1.538410000E-04 1.244510000E-04 1.814440000E-04
