N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 3.162E+16 305 3.800E-4 3.728572E+1 1.834530E+1 5.974490E-1 8.235340E+1
1.468000E+10 3.162E+16 305 3.800E-4 3.723859E+1 1.831680E+1 5.973140E-1 8.234810E+1
2.154000E+10 3.162E+16 305 3.800E-4 3.717100E+1 1.827590E+1 5.971190E-1 8.234050E+1
3.162000E+10 3.162E+16 305 3.800E-4 3.707504E+1 1.821790E+1 5.968410E-1 8.232980E+1
4.642000E+10 3.162E+16 305 3.800E-4 3.694077E+1 1.813670E+1 5.964460E-1 8.231520E+1
6.813000E+10 3.162E+16 305 3.800E-4 3.675660E+1 1.802530E+1 5.958970E-1 8.229560E+1
1.000000E+11 3.162E+16 305 3.800E-4 3.651064E+1 1.786940E+1 5.951490E-1 8.223630E+1
1.468000E+11 3.162E+16 305 3.800E-4 3.619325E+1 1.767780E+1 5.941620E-1 8.220450E+1
2.154000E+11 3.162E+16 305 3.800E-4 3.580031E+1 1.744120E+1 5.929060E-1 8.216810E+1
3.162000E+11 3.162E+16 305 3.800E-4 3.533573E+1 1.716200E+1 5.913780E-1 8.212760E+1
4.642000E+11 3.162E+16 305 3.800E-4 3.481069E+1 1.684660E+1 5.895700E-1 8.208520E+1
6.813000E+11 3.162E+16 305 3.800E-4 3.423912E+1 1.650270E+1 5.874610E-1 8.204530E+1
1.000000E+12 3.162E+16 305 3.800E-4 3.363174E+1 1.612900E+1 5.851430E-1 8.195880E+1
1.468000E+12 3.162E+16 305 3.800E-4 3.299295E+1 1.574160E+1 5.826040E-1 8.189420E+1
2.154000E+12 3.162E+16 305 3.800E-4 3.232186E+1 1.533460E+1 5.798070E-1 8.182600E+1
3.162000E+12 3.162E+16 305 3.800E-4 3.161582E+1 1.490610E+1 5.766240E-1 8.176490E+1
4.642000E+12 3.162E+16 305 3.800E-4 3.087110E+1 1.444770E+1 5.732020E-1 8.164680E+1
6.813000E+12 3.162E+16 305 3.800E-4 3.008627E+1 1.397410E+1 5.695020E-1 8.155650E+1
1.000000E+13 3.162E+16 305 3.800E-4 2.926053E+1 1.347890E+1 5.654140E-1 8.147160E+1
1.468000E+13 3.162E+16 305 3.800E-4 2.839396E+1 1.295660E+1 5.611300E-1 8.132050E+1
2.154000E+13 3.162E+16 305 3.800E-4 2.748758E+1 1.242280E+1 5.564810E-1 8.121430E+1
3.162000E+13 3.162E+16 305 3.800E-4 2.654342E+1 1.186630E+1 5.516420E-1 8.104010E+1
4.642000E+13 3.162E+16 305 3.800E-4 2.556452E+1 1.130280E+1 5.464830E-1 8.090420E+1
6.813000E+13 3.162E+16 305 3.800E-4 2.455499E+1 1.072310E+1 5.411620E-1 8.069630E+1
1.000000E+14 3.162E+16 305 3.800E-4 2.351993E+1 1.014260E+1 5.355220E-1 8.052580E+1
