N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+15 310 3.800E-4 3.812561E+1 1.820330E+1 5.864320E-1 8.141720E+1
1.468000E+10 5.623E+15 310 3.800E-4 3.808432E+1 1.816830E+1 5.863080E-1 8.136590E+1
2.154000E+10 5.623E+15 310 3.800E-4 3.802460E+1 1.811770E+1 5.861240E-1 8.129210E+1
3.162000E+10 5.623E+15 310 3.800E-4 3.793883E+1 1.804510E+1 5.858540E-1 8.118680E+1
4.642000E+10 5.623E+15 310 3.800E-4 3.781691E+1 1.794210E+1 5.854550E-1 8.103890E+1
6.813000E+10 5.623E+15 310 3.800E-4 3.764607E+1 1.779830E+1 5.848660E-1 8.083550E+1
1.000000E+11 5.623E+15 310 3.800E-4 3.741168E+1 1.760190E+1 5.839920E-1 8.056490E+1
1.468000E+11 5.623E+15 310 3.800E-4 3.709938E+1 1.733660E+1 5.826930E-1 8.019700E+1
2.154000E+11 5.623E+15 310 3.800E-4 3.669952E+1 1.701140E+1 5.807470E-1 7.981660E+1
3.162000E+11 5.623E+15 310 3.800E-4 3.621283E+1 1.662670E+1 5.777480E-1 7.947020E+1
4.642000E+11 5.623E+15 310 3.800E-4 3.565381E+1 1.619370E+1 5.733020E-1 7.922400E+1
6.813000E+11 5.623E+15 310 3.800E-4 3.504680E+1 1.574730E+1 5.670640E-1 7.923650E+1
1.000000E+12 5.623E+15 310 3.800E-4 3.441460E+1 1.529060E+1 5.598330E-1 7.936420E+1
1.468000E+12 5.623E+15 310 3.800E-4 3.376846E+1 1.484220E+1 5.531690E-1 7.945650E+1
2.154000E+12 5.623E+15 310 3.800E-4 3.310726E+1 1.438600E+1 5.472180E-1 7.940650E+1
3.162000E+12 5.623E+15 310 3.800E-4 3.242374E+1 1.393030E+1 5.414350E-1 7.935080E+1
4.642000E+12 5.623E+15 310 3.800E-4 3.171064E+1 1.345820E+1 5.355110E-1 7.925250E+1
6.813000E+12 5.623E+15 310 3.800E-4 3.096327E+1 1.298130E+1 5.294730E-1 7.918200E+1
1.000000E+13 5.623E+15 310 3.800E-4 3.017926E+1 1.248640E+1 5.232780E-1 7.906730E+1
1.468000E+13 5.623E+15 310 3.800E-4 2.935783E+1 1.198140E+1 5.170000E-1 7.893920E+1
2.154000E+13 5.623E+15 310 3.800E-4 2.849934E+1 1.147130E+1 5.106740E-1 7.881960E+1
3.162000E+13 5.623E+15 310 3.800E-4 2.760518E+1 1.094730E+1 5.042420E-1 7.864590E+1
4.642000E+13 5.623E+15 310 3.800E-4 2.667782E+1 1.042190E+1 4.977670E-1 7.848220E+1
6.813000E+13 5.623E+15 310 3.800E-4 2.572079E+1 9.885600E+0 4.912260E-1 7.824140E+1
1.000000E+14 5.623E+15 310 3.800E-4 2.473874E+1 9.352000E+0 4.845430E-1 7.801800E+1
