Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.216783220E+00 1.149034689E+00 6.774853100E-02 1.171513262E+00 1.132097165E+00 3.941609700E-02
1.468000E+10 1.216790168E+00 1.149528054E+00 6.726211400E-02 1.178720905E+00 1.137524235E+00 4.119667000E-02
2.154000E+10 1.216800216E+00 1.149898405E+00 6.690181100E-02 1.184008539E+00 1.141816695E+00 4.219184400E-02
3.162000E+10 1.216814772E+00 1.150431400E+00 6.638337200E-02 1.187807994E+00 1.145351944E+00 4.245605000E-02
4.642000E+10 1.216835834E+00 1.151192135E+00 6.564369900E-02 1.191843682E+00 1.148455745E+00 4.338793700E-02
6.813000E+10 1.216866225E+00 1.152265442E+00 6.460078300E-02 1.196660347E+00 1.150494794E+00 4.616555300E-02
1.000000E+11 1.216909714E+00 1.153756713E+00 6.315300100E-02 1.199575313E+00 1.152288432E+00 4.728688100E-02
1.468000E+11 1.216971331E+00 1.155816084E+00 6.115524700E-02 1.204601340E+00 1.154557917E+00 5.004342300E-02
2.154000E+11 1.217057402E+00 1.158614437E+00 5.844296500E-02 1.205555167E+00 1.157496098E+00 4.805906900E-02
3.162000E+11 1.217174983E+00 1.162224719E+00 5.495026400E-02 1.216100163E+00 1.161203907E+00 5.489625600E-02
4.642000E+11 1.217331276E+00 1.166699400E+00 5.063187600E-02 1.216601899E+00 1.165748656E+00 5.085324300E-02
6.813000E+11 1.217531320E+00 1.169190019E+00 4.834130100E-02 1.217037443E+00 1.168869335E+00 4.816810800E-02
1.000000E+12 1.217775620E+00 1.171234661E+00 4.654095900E-02 1.217441906E+00 1.171012042E+00 4.642986400E-02
1.468000E+12 1.218057575E+00 1.172925266E+00 4.513230900E-02 1.217832471E+00 1.172771974E+00 4.506049700E-02
2.154000E+12 1.218365355E+00 1.174334166E+00 4.403118900E-02 1.218214411E+00 1.174230481E+00 4.398393000E-02
3.162000E+12 1.229564660E+00 1.176266782E+00 5.329787800E-02 1.228105788E+00 1.175574155E+00 5.253163300E-02
4.642000E+12 1.229946321E+00 1.1835233E+00 4.642302100E-02 1.229870897E+00 1.1835233E+00 4.634759700E-02
6.813000E+12 1.230255224E+00 1.185212125E+00 4.504309900E-02 1.230204407E+00 1.185257622E+00 4.494678500E-02
1.000000E+13 1.234796277E+00 1.186688299E+00 4.810797800E-02 1.231931500E+00 1.186674784E+00 4.525671600E-02
