N_Fe T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.000000000E+01 8.001889000E-02 7.753139700E-02 7.655053900E-02 7.798119200E-02 8.036250200E-02 8.432535000E-02 9.098919700E-02 9.780667800E-02 1.055170630E-01 1.156205300E-01 1.242040730E-01
1.016672606E+01 7.930086100E-02 7.678061700E-02 7.573511700E-02 7.703445400E-02 7.930618600E-02 8.315263900E-02 8.964216900E-02 9.635034700E-02 1.039708410E-01 1.139498490E-01 1.225121670E-01
1.033324570E+01 7.832186400E-02 7.579302100E-02 7.465944700E-02 7.578230900E-02 7.789978900E-02 8.157997900E-02 8.782624200E-02 9.437287400E-02 1.018570110E-01 1.116558650E-01 1.201603820E-01
1.049996187E+01 7.709758500E-02 7.454446800E-02 7.329558500E-02 7.418992600E-02 7.609613800E-02 7.954417500E-02 8.545875700E-02 9.177019200E-02 9.904970400E-02 1.085896720E-01 1.169699790E-01
1.066670514E+01 7.563108100E-02 7.302161700E-02 7.165045200E-02 7.226314700E-02 7.389121200E-02 7.702635600E-02 8.250428600E-02 8.848235800E-02 9.546146200E-02 1.046179900E-01 1.128322590E-01
1.083333839E+01 7.397655800E-02 7.131515100E-02 6.978221200E-02 7.006874300E-02 7.135005200E-02 7.408393000E-02 7.901336500E-02 8.453903000E-02 9.109460500E-02 9.972599600E-02 1.076452040E-01
1.100000000E+01 7.220734800E-02 6.950899300E-02 6.780520800E-02 6.774056000E-02 6.861779700E-02 7.086889700E-02 7.514895500E-02 8.009655800E-02 8.608971700E-02 9.404243400E-02 1.015203350E-01
1.116672606E+01 7.044837500E-02 6.773330700E-02 6.587712200E-02 6.546271700E-02 6.590303200E-02 6.761452400E-02 7.117645700E-02 7.545410500E-02 8.073892900E-02 8.787052100E-02 9.474510800E-02
1.133324570E+01 6.886752000E-02 6.616658400E-02 6.417235700E-02 6.343453800E-02 6.343577100E-02 6.458748200E-02 6.740964500E-02 7.093726100E-02 7.543833100E-02 8.164949300E-02 8.777845600E-02
1.149996187E+01 6.761641900E-02 6.496658200E-02 6.283912700E-02 6.183272800E-02 6.141897900E-02 6.202689400E-02 6.413441600E-02 6.693236900E-02 7.058802700E-02 7.584539000E-02 8.114228600E-02
1.166670514E+01 6.680803200E-02 6.423688900E-02 6.202677500E-02 6.078359000E-02 5.999414000E-02 6.009852600E-02 6.154869000E-02 6.362423800E-02 6.648955900E-02 7.082491000E-02 7.527460100E-02
1.183333839E+01 6.650158200E-02 6.402936800E-02 6.177548000E-02 6.035216200E-02 5.922624000E-02 5.887787100E-02 5.974091400E-02 6.115591800E-02 6.329227600E-02 6.678011400E-02 7.042491900E-02
1.200000000E+01 6.664898900E-02 6.433023900E-02 6.207265200E-02 6.052224700E-02 5.910276400E-02 5.835530900E-02 5.870150500E-02 5.952329700E-02 6.100270700E-02 6.373098400E-02 6.664038700E-02
1.216672606E+01 6.714929800E-02 6.501692300E-02 6.282386100E-02 6.118744100E-02 5.955008900E-02 5.845243000E-02 5.834951400E-02 5.864172200E-02 5.953163800E-02 6.158208800E-02 6.382617500E-02
1.233324570E+01 6.782050600E-02 6.594158700E-02 6.385483000E-02 6.222327700E-02 6.041987500E-02 5.904439800E-02 5.856151400E-02 5.838528300E-02 5.874630300E-02 6.018909900E-02 6.182736500E-02
1.249996187E+01 6.847567100E-02 6.688095500E-02 6.502543000E-02 6.344614200E-02 6.155368300E-02 5.997447100E-02 5.916936000E-02 5.859723900E-02 5.849377600E-02 5.942004700E-02 6.048964200E-02
1.266670514E+01 6.897748300E-02 6.774925500E-02 6.608869000E-02 6.469218400E-02 6.278297900E-02 6.109442400E-02 6.004306700E-02 5.907398800E-02 5.860077900E-02 5.898484400E-02 5.951969600E-02
1.283333839E+01 6.925369500E-02 6.838813200E-02 6.702645300E-02 6.582957500E-02 6.406271400E-02 6.226349900E-02 6.104868000E-02 5.993456000E-02 5.902162000E-02 5.901318600E-02 5.913142100E-02
1.300000000E+01 6.925082000E-02 6.880129200E-02 6.778678200E-02 6.687147600E-02 6.526988000E-02 6.351313500E-02 6.225628800E-02 6.085699600E-02 5.968570900E-02 5.942839000E-02 5.915046800E-02
