T d154 d184 d214 d244
d 150 180 210 240
290 1.236785254E+00 1.236856001E+00 1.236738967E+00 1.236603811E+00
295 1.238835192E+00 1.238582911E+00 1.238646279E+00 1.238440680E+00
300 1.241209178E+00 1.240674937E+00 1.240647340E+00 1.240653992E+00
305 1.244242225E+00 1.243583047E+00 1.243456713E+00 1.243525872E+00
310 1.247307343E+00 1.246823693E+00 1.246376067E+00 1.246468123E+00
315 1.249974204E+00 1.249415219E+00 1.248868717E+00 1.248988658E+00
320 1.252839857E+00 1.252300946E+00 1.251543454E+00 1.251533993E+00
325 1.255181299E+00 1.254450826E+00 1.253659397E+00 1.253434590E+00
330 1.256277958E+00 1.255372472E+00 1.254695254E+00 1.254177383E+00
335 1.257192882E+00 1.256060657E+00 1.255185823E+00 1.254655487E+00
340 1.257191272E+00 1.255673699E+00 1.254629126E+00 1.254011557E+00
