T d154 d184 d214 d244
d 150 180 210 240
290 1.230239672E+00 1.229806440E+00 1.229392441E+00 1.229058413E+00
295 1.232891809E+00 1.232099288E+00 1.231867717E+00 1.231452858E+00
300 1.235588545E+00 1.234494342E+00 1.234139293E+00 1.233936618E+00
305 1.238733424E+00 1.237454951E+00 1.236928292E+00 1.236744456E+00
310 1.241708375E+00 1.240479590E+00 1.239535899E+00 1.239345799E+00
315 1.243951888E+00 1.242495920E+00 1.241355231E+00 1.241072173E+00
320 1.246298456E+00 1.244649528E+00 1.243158552E+00 1.242642315E+00
325 1.247920150E+00 1.245871994E+00 1.244167006E+00 1.243308584E+00
330 1.247978622E+00 1.245482179E+00 1.243678665E+00 1.242394817E+00
335 1.247932667E+00 1.244909284E+00 1.242665936E+00 1.241177623E+00
340 1.246915571E+00 1.243189708E+00 1.240511804E+00 1.238726953E+00
