T d154 d184 d214 d244
d 150 180 210 240
290 1.250222212E+00 1.250526167E+00 1.250488548E+00 1.250420818E+00
295 1.250982833E+00 1.250989440E+00 1.251139600E+00 1.250996052E+00
300 1.252343915E+00 1.252087535E+00 1.252153648E+00 1.252193705E+00
305 1.254702986E+00 1.254391016E+00 1.254407891E+00 1.254528825E+00
310 1.257554180E+00 1.257443290E+00 1.257190506E+00 1.257373626E+00
315 1.260446734E+00 1.260330236E+00 1.260003830E+00 1.260242333E+00
320 1.263908753E+00 1.263938371E+00 1.263449533E+00 1.263595381E+00
325 1.267244038E+00 1.267236555E+00 1.266797669E+00 1.266767452E+00
330 1.269905850E+00 1.269904018E+00 1.269685188E+00 1.269393316E+00
335 1.272583564E+00 1.272600388E+00 1.272323782E+00 1.272104716E+00
340 1.274640342E+00 1.274562203E+00 1.274289830E+00 1.274086112E+00
