N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 2.610058800E-02 2.683354700E-02 2.734869200E-02 2.772420200E-02
1.016672606E+01 2.692294200E-02 2.753071700E-02 2.793290000E-02 2.820157500E-02
1.033324570E+01 2.746030600E-02 2.794900300E-02 2.823870100E-02 2.839659500E-02
1.049996187E+01 2.775835900E-02 2.812473000E-02 2.829227300E-02 2.832486400E-02
1.066670514E+01 2.784543700E-02 2.807372400E-02 2.809676400E-02 2.797704700E-02
1.083333839E+01 2.772932000E-02 2.778883900E-02 2.763065400E-02 2.731843800E-02
1.100000000E+01 2.739590300E-02 2.723930700E-02 2.684853100E-02 2.629221800E-02
1.116672606E+01 2.680886100E-02 2.637215600E-02 2.568595200E-02 2.482961800E-02
1.133324570E+01 2.591111300E-02 2.511811400E-02 2.407251000E-02 2.287241100E-02
1.149996187E+01 2.463080200E-02 2.340672100E-02 2.195905600E-02 2.041311600E-02
1.166670514E+01 2.289671900E-02 2.119671100E-02 1.936324600E-02 1.755045700E-02
1.183333839E+01 2.066925300E-02 1.852461300E-02 1.642617400E-02 1.453760400E-02
1.200000000E+01 1.798926700E-02 1.556056400E-02 1.344915200E-02 1.177075900E-02
1.216672606E+01 1.503349100E-02 1.263458400E-02 1.085134300E-02 9.662796000E-03
1.233324570E+01 1.213728900E-02 1.017184100E-02 9.007314000E-03 8.427914000E-03
1.249996187E+01 9.724418000E-03 8.509879000E-03 8.033328000E-03 7.948971000E-03
1.266670514E+01 8.119989000E-03 7.697000000E-03 7.722120000E-03 7.893355000E-03
1.283333839E+01 7.354075000E-03 7.477382000E-03 7.726667000E-03 7.962374000E-03
1.300000000E+01 7.160528000E-03 7.508732000E-03 7.795536000E-03 8.019989000E-03
