N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 3.012668600E-02 2.975240700E-02 2.903714600E-02 2.794710100E-02
1.016672606E+01 3.071498900E-02 3.043285700E-02 2.979997100E-02 2.878313400E-02
1.033324570E+01 3.115970500E-02 3.095213000E-02 3.039423100E-02 2.945238100E-02
1.049996187E+01 3.151638700E-02 3.137377600E-02 3.089030200E-02 3.003059400E-02
1.066670514E+01 3.182229000E-02 3.174502600E-02 3.134343600E-02 3.057887900E-02
1.083333839E+01 3.210516200E-02 3.210300100E-02 3.179766100E-02 3.114494100E-02
1.100000000E+01 3.238875900E-02 3.247811500E-02 3.228586900E-02 3.175926900E-02
1.116672606E+01 3.269389400E-02 3.289230200E-02 3.282525400E-02 3.242708800E-02
1.133324570E+01 3.303573100E-02 3.335387700E-02 3.340865800E-02 3.311865900E-02
1.149996187E+01 3.341806400E-02 3.384895900E-02 3.399730800E-02 3.376845700E-02
1.166670514E+01 3.382627200E-02 3.433680000E-02 3.452537200E-02 3.429553100E-02
1.183333839E+01 3.422356500E-02 3.475768100E-02 3.492556700E-02 3.464542900E-02
1.200000000E+01 3.455968700E-02 3.505955800E-02 3.516852900E-02 3.482643500E-02
1.216672606E+01 3.479484900E-02 3.523148900E-02 3.528473000E-02 3.490446600E-02
1.233324570E+01 3.492769200E-02 3.531491900E-02 3.534504700E-02 3.495965100E-02
1.249996187E+01 3.500125900E-02 3.537763200E-02 3.541682100E-02 3.504502700E-02
1.266670514E+01 3.507729400E-02 3.547420200E-02 3.553519600E-02 3.517858600E-02
1.283333839E+01 3.520082100E-02 3.562650900E-02 3.570551700E-02 3.535831400E-02
1.300000000E+01 3.538519800E-02 3.583126500E-02 3.591982600E-02 3.557727400E-02
