x N
1.4103490E+0 1.6371605E+21
1.3997990E+0 1.6782735E+21
1.3896917E+0 1.6342807E+21
1.3784190E+0 1.5447202E+21
1.3668946E+0 1.5430633E+21
1.3554075E+0 1.5450938E+21
1.3437165E+0 1.5429619E+21
1.3319969E+0 1.5081772E+21
1.3195489E+0 1.4729105E+21
1.3070233E+0 1.4950284E+21
1.2947117E+0 1.4993121E+21
1.2820158E+0 1.5098191E+21
1.2696392E+0 1.4836085E+21
1.2562380E+0 1.4453282E+21
1.2429079E+0 1.5351517E+21
1.2308128E+0 1.5057706E+21
1.2166973E+0 1.4234488E+21
1.2027902E+0 1.5143463E+21
1.1900630E+0 1.5067600E+21
1.1757036E+0 1.4563921E+21
1.1617214E+0 1.5011199E+21
1.1478726E+0 1.4976453E+21
1.1334810E+0 1.4927327E+21
1.1191876E+0 1.4861356E+21
1.1042915E+0 1.4844036E+21
1.0895804E+0 1.5239043E+21
1.0750625E+0 1.5135061E+21
1.0597392E+0 1.4918869E+21
1.0443619E+0 1.5219585E+21
1.0292061E+0 1.5168505E+21
1.0132596E+0 1.4797189E+21
9.9682630E-1 1.4860809E+21
9.8049644E-1 1.5140316E+21
9.6413008E-1 1.5114631E+21
9.4717921E-1 1.5161954E+21
9.3033460E-1 1.5040461E+21
9.1247298E-1 1.4661267E+21
8.9404231E-1 1.4561354E+21
8.7518102E-1 1.4369638E+21
8.5542802E-1 1.4200957E+21
8.3521545E-1 1.4203544E+21
