fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_310 001_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 5.272641943E-15 1.000000000E+20 1.145119531E+00 9.443302964E-16 3.403016809E-04 
001_310_SRH 001_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 3.808922532E-15 1.000000000E+20 1.150295718E+00 9.124217364E-16 4.659727428E-04 
002_310 002_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 7.040881810E-15 1.000000000E+20 1.146757687E+00 1.370765459E-15 3.732147489E-04 
002_310_SRH 002_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 5.577183123E-15 1.000000000E+20 1.150325997E+00 1.338986277E-15 4.670395083E-04 
003_310 003_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 9.620785219E-15 1.000000000E+20 1.147918484E+00 1.996481183E-15 4.000149214E-04 
003_310_SRH 003_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 8.157197394E-15 1.000000000E+20 1.150370050E+00 1.964795398E-15 4.686027646E-04 
004_310 004_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.337469263E-14 1.000000000E+20 1.148753379E+00 2.914328031E-15 4.214972798E-04 
004_310_SRH 004_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.191132068E-14 1.000000000E+20 1.150433992E+00 2.882713058E-15 4.708914675E-04 
005_310 005_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.881528953E-14 1.000000000E+20 1.149375902E+00 4.260229346E-15 4.389923789E-04 
005_310_SRH 005_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.735226725E-14 1.000000000E+20 1.150526548E+00 4.228672654E-15 4.742404877E-04 
006_310 006_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 2.665571944E-14 1.000000000E+20 1.149873036E+00 6.232916737E-15 4.540712763E-04 
006_310_SRH 006_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 2.519322260E-14 1.000000000E+20 1.150660246E+00 6.201415103E-15 4.791335937E-04 
007_310 007_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 3.786343776E-14 1.000000000E+20 1.150312298E+00 9.122537689E-15 4.684136205E-04 
007_310_SRH 007_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 3.640170498E-14 1.000000000E+20 1.150850839E+00 9.091094536E-15 4.862648994E-04 
008_310 008_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 5.370374184E-14 1.000000000E+20 1.150751373E+00 1.335189736E-14 4.838196241E-04 
008_310_SRH 008_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 5.224309245E-14 1.000000000E+20 1.151119991E+00 1.332052252E-14 4.966279499E-04 
009_310 009_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 7.574485766E-14 1.000000000E+20 1.151241412E+00 1.953583914E-14 5.023051454E-04 
009_310_SRH 009_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 7.428570424E-14 1.000000000E+20 1.151493953E+00 1.950455061E-14 5.116185486E-04 
010_310 010_310.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.057820655E-13 1.000000000E+20 1.151827082E+00 2.856666694E-14 5.262536718E-04 
010_310_SRH 010_310_srh.dat 310 37.4 1.000000000E+00 0.000000000E+00 1.043249198E-13 1.000000000E+20 1.152000329E+00 2.853548835E-14 5.331624297E-04 
