0.0011  4.6348E-0007
0.0107  2.3037E-0006
0.0207  4.5668E-0006
0.0307  7.1088E-0006
0.0408  1.0017E-0005
0.0508  1.3281E-0005
0.0613  1.6980E-0005
0.0709  2.1194E-0005
0.0811  2.6080E-0005
0.0910  3.1520E-0005
0.1010  3.7801E-0005
0.1110  4.4933E-0005
0.1212  5.3340E-0005
0.1310  6.3317E-0005
0.1410  7.4573E-0005
0.1510  8.7236E-0005
0.1612  1.0261E-0004
0.1712  1.1980E-0004
0.1810  1.3950E-0004
0.1912  1.6332E-0004
0.2011  1.9055E-0004
0.2112  2.2221E-0004
0.2212  2.5920E-0004
0.2312  3.0281E-0004
0.2412  3.5467E-0004
0.2512  4.1548E-0004
0.2611  4.8784E-0004
0.2710  5.7628E-0004
0.2816  6.8985E-0004
0.2914  8.2050E-0004
0.3016  9.8533E-0004
0.3118  1.1873E-0003
0.3218  1.4346E-0003
0.3318  1.7522E-0003
0.3416  2.1331E-0003
0.3512  2.6004E-0003
0.3621  3.1652E-0003
0.3729  4.0249E-0003
0.3826  4.8905E-0003
0.3932  5.8557E-0003
0.4036  7.3085E-0003
0.4144  8.9502E-0003
0.4235  1.0443E-0002
0.4340  1.2443E-0002
0.4431  1.4383E-0002
0.4537  1.6851E-0002
0.4640  1.9488E-0002
