N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -4.223065100E-02 -4.910582500E-02 -5.602236000E-02 -6.374899900E-02
1.600000000E+01 3.212384800E-02 3.199139000E-02 3.182002100E-02 3.105778000E-02
1.700000000E+01 7.766749700E-02 7.583293500E-02 7.329558500E-02 7.257522000E-02
1.549996187E+01 1.859588500E-02 1.711848100E-02 1.730116600E-02 1.692688400E-02
1.649996187E+01 5.878146400E-02 5.780074300E-02 5.761363000E-02 5.721391200E-02
1.674996808E+01 7.071280900E-02 6.821788800E-02 6.796180200E-02 6.740634000E-02
1.624993176E+01 4.364317600E-02 4.349804600E-02 4.327335300E-02 4.315533000E-02
1.574996808E+01 2.561973100E-02 2.548580900E-02 2.455148900E-02 2.497143400E-02
1.524993176E+01 1.105052000E-03 -1.085970000E-03 -2.844803000E-03 -4.803372000E-03
