N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -4.155759600E-02 -4.800874400E-02 -5.438281400E-02 -6.144925000E-02
1.600000000E+01 3.209944700E-02 3.195487700E-02 3.174447400E-02 3.098672000E-02
1.700000000E+01 7.661913400E-02 7.447271100E-02 7.165045200E-02 7.066690300E-02
1.549996187E+01 1.866801200E-02 1.723686800E-02 1.747574500E-02 1.717954000E-02
1.649996187E+01 5.852844300E-02 5.743213700E-02 5.707740600E-02 5.656103100E-02
1.674996808E+01 7.015347500E-02 6.744098100E-02 6.693379100E-02 6.616823700E-02
1.624993176E+01 4.354692500E-02 4.335386900E-02 4.306969800E-02 4.288152300E-02
1.574996808E+01 2.563726900E-02 2.551497100E-02 2.457804300E-02 2.503032200E-02
1.524993176E+01 1.322271000E-03 -7.288350000E-04 -2.305887000E-03 -4.040808000E-03
