N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -1.650678800E-02 -1.383419200E-02 -1.161709900E-02 -1.095406600E-02
1.600000000E+01 3.117674100E-02 3.085663400E-02 3.058355200E-02 2.962383100E-02
1.700000000E+01 6.528862700E-02 6.390235200E-02 6.207265200E-02 6.216814500E-02
1.549996187E+01 2.132623400E-02 2.087076000E-02 2.210204300E-02 2.257094800E-02
1.649996187E+01 5.293296600E-02 5.146199400E-02 5.096470600E-02 5.046492500E-02
1.674996808E+01 6.147247800E-02 5.883961000E-02 5.872171600E-02 5.849324800E-02
1.624993176E+01 4.068815300E-02 4.008210800E-02 3.950572200E-02 3.913711000E-02
1.574996808E+01 2.621930000E-02 2.633466600E-02 2.570145700E-02 2.623763600E-02
1.524993176E+01 9.311804000E-03 1.021040900E-02 1.145119500E-02 1.227471700E-02
