N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -4.269715100E-02 -4.987172600E-02 -5.717648800E-02 -6.538294400E-02
1.600000000E+01 3.214075100E-02 3.201690600E-02 3.188965400E-02 3.110852700E-02
1.700000000E+01 7.847086400E-02 7.691752300E-02 7.465944700E-02 7.420559300E-02
1.549996187E+01 1.854586100E-02 1.703570300E-02 1.721603200E-02 1.674672800E-02
1.649996187E+01 5.896160100E-02 5.806843400E-02 5.798759300E-02 5.771016400E-02
1.674996808E+01 7.112291600E-02 6.880474900E-02 6.877247100E-02 6.841539900E-02
1.624993176E+01 4.371054500E-02 4.360026900E-02 4.341989500E-02 4.335559500E-02
1.574996808E+01 2.560753000E-02 2.546532900E-02 2.453053100E-02 2.492821500E-02
1.524993176E+01 9.543740000E-04 -1.335642000E-03 -3.224987000E-03 -5.346823000E-03
