N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 -2.126717000E-03 1.231350000E-04 1.154107000E-03 4.935270000E-04
1.600000000E+01 3.075770400E-02 3.068121400E-02 3.061759900E-02 2.985344500E-02
1.700000000E+01 6.635899600E-02 6.609096100E-02 6.502543000E-02 6.546216400E-02
1.549996187E+01 2.282351500E-02 2.227073600E-02 2.330380400E-02 2.356527900E-02
1.649996187E+01 5.257998400E-02 5.209886400E-02 5.230271500E-02 5.226934600E-02
1.674996808E+01 6.178359400E-02 6.033503700E-02 6.096282700E-02 6.121203400E-02
1.624993176E+01 4.006005300E-02 4.004729700E-02 3.997465800E-02 4.002072100E-02
1.574996808E+01 2.646132000E-02 2.655123700E-02 2.593343200E-02 2.650091600E-02
1.524993176E+01 1.392070100E-02 1.465786400E-02 1.553567900E-02 1.582524300E-02
