fname time Tem kT_1 n1 Rs ta_n Rsh n2 ta_g Iph Voc Isc Pm FF Vm Im dev 
0DL1 9:12:02 308.2 37.62 1.000E+000 1.245E+000 3.146E-006 4.510E+002 2.463E+000 6.983E-008 1.860E-004 8.002E-002 1.855E-004 3.759E-006 2.532E-001 4.030E-002 9.305E-005 5.092E-004 
0DL2 9:14:06 308.2 37.62 1.000E+000 1.256E+000 3.118E-006 4.510E+002 2.463E+000 6.977E-008 1.861E-004 8.002E-002 1.855E-004 3.760E-006 2.532E-001 4.030E-002 9.306E-005 1.396E-003 
0DL3 9:16:12 308.3 37.61 1.000E+000 1.249E+000 3.152E-006 4.513E+002 2.465E+000 6.984E-008 1.862E-004 8.008E-002 1.856E-004 3.765E-006 2.533E-001 4.030E-002 9.319E-005 1.512E-003 
0DL4 9:18:18 308.3 37.61 1.000E+000 1.298E+000 3.016E-006 4.513E+002 2.477E+000 6.809E-008 1.865E-004 8.015E-002 1.859E-004 3.774E-006 2.533E-001 4.040E-002 9.320E-005 1.998E-003 
0DL5 9:20:40 308.3 37.61 1.000E+000 1.265E+000 3.104E-006 4.513E+002 2.486E+000 6.700E-008 1.865E-004 8.012E-002 1.859E-004 3.773E-006 2.533E-001 4.040E-002 9.317E-005 7.364E-004 
0DL6 9:23:12 308.2 37.62 1.000E+000 1.245E+000 3.200E-006 4.510E+002 2.459E+000 7.032E-008 1.860E-004 8.002E-002 1.855E-004 3.759E-006 2.532E-001 4.030E-002 9.303E-005 1.026E-003 
0DL7 9:25:24 308.2 37.62 1.000E+000 1.252E+000 3.163E-006 4.510E+002 2.460E+000 7.056E-008 1.858E-004 7.996E-002 1.853E-004 3.751E-006 2.532E-001 4.030E-002 9.284E-005 6.297E-004 
0DL8 9:27:56 308.2 37.62 1.000E+000 1.246E+000 3.194E-006 4.510E+002 2.459E+000 7.035E-008 1.859E-004 7.999E-002 1.854E-004 3.755E-006 2.532E-001 4.030E-002 9.293E-005 5.520E-004 
0DL9 9:30:18 308.3 37.61 1.000E+000 1.254E+000 3.165E-006 4.513E+002 2.474E+000 6.864E-008 1.866E-004 8.024E-002 1.861E-004 3.781E-006 2.533E-001 4.040E-002 9.337E-005 8.388E-004 
0L00 8:20:38 293.7 39.48 1.000E+000 1.076E+000 3.045E-006 4.112E+002 2.576E+000 3.855E-008 1.821E-004 7.316E-002 1.816E-004 3.340E-006 2.515E-001 3.670E-002 9.077E-005 1.070E-003 
