N_Fe N_B T d n_Fe n_Fe_SRH
1.000000E+10 1.000E+16 325 2.100E-4 1.224763000E+00 1.239088704E+00
1.468000E+10 1.000E+16 325 2.100E-4 1.229329106E+00 1.239340547E+00
2.154000E+10 1.000E+16 325 2.100E-4 1.232756127E+00 1.239704378E+00
3.162000E+10 1.000E+16 325 2.100E-4 1.235430040E+00 1.240226247E+00
4.642000E+10 1.000E+16 325 2.100E-4 1.237670310E+00 1.240967113E+00
6.813000E+10 1.000E+16 325 2.100E-4 1.239744628E+00 1.242003592E+00
1.000000E+11 1.000E+16 325 2.100E-4 1.241879896E+00 1.243424312E+00
1.468000E+11 1.000E+16 325 2.100E-4 1.244263571E+00 1.245318292E+00
2.154000E+11 1.000E+16 325 2.100E-4 1.247031542E+00 1.247752112E+00
3.162000E+11 1.000E+16 325 2.100E-4 1.250245113E+00 1.250738643E+00
4.642000E+11 1.000E+16 325 2.100E-4 1.253870666E+00 1.254210603E+00
6.813000E+11 1.000E+16 325 2.100E-4 1.257785595E+00 1.258022048E+00
1.000000E+12 1.000E+16 325 2.100E-4 1.261824187E+00 1.261991037E+00
1.468000E+12 1.000E+16 325 2.100E-4 1.265843033E+00 1.265963107E+00
2.154000E+12 1.000E+16 325 2.100E-4 1.269762865E+00 1.269851451E+00
3.162000E+12 1.000E+16 325 2.100E-4 1.273566578E+00 1.273633865E+00
4.642000E+12 1.000E+16 325 2.100E-4 1.277274887E+00 1.277327608E+00
6.813000E+12 1.000E+16 325 2.100E-4 1.280926833E+00 1.280969377E+00
1.000000E+13 1.000E+16 325 2.100E-4 1.284570341E+00 1.284605546E+00
