fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
001_315 001_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 7.778200766E-15 1.000000000E+20 1.259330104E+00 1.009753529E-15 1.312351670E-04 
001_315_SRH 001_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 6.912225114E-16 1.000000000E+20 1.322768086E+00 9.341779308E-16 1.491335454E-03 
002_315 002_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 8.077058338E-15 1.000000000E+20 1.273645863E+00 1.438693955E-15 1.982152945E-04 
002_315_SRH 002_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.010451920E-15 1.000000000E+20 1.322850242E+00 1.371216035E-15 1.496272637E-03 
003_315 003_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 8.510779083E-15 1.000000000E+20 1.284743523E+00 2.070777384E-15 2.869746945E-04 
003_315_SRH 003_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.474359994E-15 1.000000000E+20 1.322970086E+00 2.012735830E-15 1.503492078E-03 
004_315 004_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 9.138264186E-15 1.000000000E+20 1.293371681E+00 3.001228315E-15 3.993619118E-04 
004_315_SRH 004_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 2.145469719E-15 1.000000000E+20 1.323144436E+00 2.954436133E-15 1.514030068E-03 
005_315 005_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.004086190E-14 1.000000000E+20 1.300202247E+00 4.370302447E-15 5.347593789E-04 
005_315_SRH 005_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 3.110044716E-15 1.000000000E+20 1.323397115E+00 4.336835469E-15 1.529373222E-03 
006_315 006_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.132778508E-14 1.000000000E+20 1.305759100E+00 6.384356134E-15 6.895842385E-04 
006_315_SRH 006_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 4.483717467E-15 1.000000000E+20 1.323761273E+00 6.366303688E-15 1.551630471E-03 
007_315 007_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.313964349E-14 1.000000000E+20 1.310417073E+00 9.346730112E-15 8.581354377E-04 
007_315_SRH 007_315_srh.dat 315 36.807 1.000000000E+00 0.000000000E+00 6.415055624E-15 1.000000000E+20 1.324281971E+00 9.346015733E-15 1.583746858E-03 
008_315 008_315.dat 315 36.807 1.000000000E+00 0.000000000E+00 1.564670277E-14 1.000000000E+20 1.314443085E+00 1.370317126E-14 1.034877456E-03 
