fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 rmsre 
00D1 36566 340 34.101 1.000000000E+00 2.621019287E+00 2.813081751E-08 6.748741282E+19 1.816269627E+00 2.381001598E-06 2.738720234E-02 
00D2 36680 340.04 34.097 1.000000000E+00 2.630165235E+00 2.829933576E-08 9.289956054E+19 1.815291432E+00 2.377858799E-06 3.928540257E-02 
00D3 36774 340.02 34.099 1.000000000E+00 2.643905022E+00 2.856517806E-08 3.629949462E+19 1.816007521E+00 2.385177249E-06 2.765008568E-02 
00D4 36864 340.01 34.1 1.000000000E+00 2.640367211E+00 2.806152839E-08 3.599649376E+19 1.797912085E+00 2.337918702E-06 2.612787346E-02 
00D5 36954 340.02 34.099 1.000000000E+00 2.640838860E+00 2.835903864E-08 3.870498605E+19 1.813289491E+00 2.371142610E-06 2.652359976E-02 
00D6 37042 340.01 34.1 1.000000000E+00 2.610844248E+00 2.730570799E-08 2.599925037E+19 1.781158028E+00 2.216364088E-06 5.317774940E-02 
00D7 37160 340.01 34.1 1.000000000E+00 3.432364840E+00 3.378602012E-08 6.003278377E+19 1.729315576E+00 2.052685833E-06 2.334545782E-02 
00D8 37284 339.78 34.123 1.000000000E+00 3.438967675E+00 3.223324696E-08 3.592814675E+19 1.768306051E+00 2.166284604E-06 3.797675619E-02 
00D9 37368 339.89 34.112 1.000000000E+00 3.414288554E+00 3.151831522E-08 9.355191897E+19 1.760916979E+00 2.185930942E-06 2.998986448E-02 
0D10 37456 339.93 34.108 1.000000000E+00 3.405877607E+00 3.097648521E-08 2.176842169E+19 1.768190836E+00 2.206927666E-06 2.463279694E-02 
0D11 37546 340.01 34.1 1.000000000E+00 3.412433669E+00 3.130111190E-08 2.232637525E+19 1.781127765E+00 2.255407663E-06 2.642521123E-02 
0D12 37638 340.02 34.099 1.000000000E+00 3.387858337E+00 2.987637423E-08 6.414258892E+19 1.758145614E+00 2.122294571E-06 2.517848600E-02 
0D13 37728 340 34.101 1.000000000E+00 3.372579950E+00 2.932848652E-08 9.661976490E+19 1.776251561E+00 2.232640288E-06 2.565237367E-02 
0D14 37818 340.01 34.1 1.000000000E+00 3.382061969E+00 2.945838167E-08 9.319380018E+19 1.787965795E+00 2.265887418E-06 2.675969497E-02 
0D15 37904 340.01 34.1 1.000000000E+00 3.337486873E+00 2.770518629E-08 6.635945931E+19 1.750305554E+00 2.101982107E-06 2.947287558E-01 
0D16 38000 340.03 34.098 1.000000000E+00 3.371348306E+00 2.911602409E-08 3.745520595E+19 1.801234171E+00 2.296072777E-06 3.593868507E-02 
0D17 38088 340.01 34.1 1.000000000E+00 3.362252572E+00 2.809804905E-08 3.791898400E+19 1.769168343E+00 2.139353010E-06 3.168131549E-02 
0D18 38180 340.02 34.099 1.000000000E+00 3.278794267E+00 2.580897191E-08 6.448059632E+19 1.739981760E+00 2.089772310E-06 2.958027005E-01 
0D19 38266 340.07 34.094 1.000000000E+00 3.370070496E+00 2.896606222E-08 6.074720961E+19 1.810655350E+00 2.325177706E-06 3.649860817E-02 
0D20 38358 340.04 34.097 1.000000000E+00 3.329419613E+00 2.669711854E-08 6.159562845E+19 1.750978090E+00 2.114739460E-06 2.970548695E-01 
0D21 38446 340.01 34.1 1.000000000E+00 3.351382529E+00 2.798777906E-08 9.425047769E+19 1.803739637E+00 2.302090550E-06 2.955676398E-02 
0D22 38536 340.04 34.097 1.000000000E+00 3.359862570E+00 2.812419199E-08 3.828024548E+19 1.806770294E+00 2.313825041E-06 3.520753727E-02 
0D23 38628 340 34.101 1.000000000E+00 3.348407104E+00 2.757311335E-08 9.436840797E+19 1.802646107E+00 2.299147885E-06 2.827775949E-02 
0D24 38722 339.99 34.102 1.000000000E+00 3.350682958E+00 2.765398633E-08 3.771398152E+19 1.810277803E+00 2.317060366E-06 4.146051967E-02 
0D25 38808 340.01 34.1 1.000000000E+00 3.354774048E+00 2.775206160E-08 3.758865643E+19 1.806119239E+00 2.313284722E-06 2.884392698E-02 
0D26 38900 340.02 34.099 1.000000000E+00 3.354697799E+00 2.766314056E-08 3.628251787E+19 1.806568568E+00 2.314879220E-06 2.867983129E-02 
0D27 38990 340.03 34.098 1.000000000E+00 3.367467260E+00 2.798909263E-08 9.538498513E+19 1.810288111E+00 2.327904417E-06 2.821228143E-02 
0D28 39076 340.02 34.099 1.000000000E+00 3.362248603E+00 2.774453678E-08 9.784088095E+19 1.805686133E+00 2.309588752E-06 3.582936614E-02 
0D29 39166 340.04 34.097 1.000000000E+00 3.363715867E+00 2.775363364E-08 3.999210536E+19 1.806893012E+00 2.311768969E-06 2.988339066E-02 
0D30 39256 340.02 34.099 1.000000000E+00 3.368051511E+00 2.774284775E-08 3.737673236E+19 1.810268591E+00 2.326024017E-06 3.641776159E-02 
0D31 39350 340.04 34.097 1.000000000E+00 3.363973623E+00 2.779242226E-08 3.761769530E+19 1.810893421E+00 2.323337403E-06 2.803806765E-02 
0D32 39438 340.03 34.098 1.000000000E+00 3.376795871E+00 2.794871577E-08 6.179859887E+19 1.810143391E+00 2.319554059E-06 2.784236129E-02 
0D33 39526 340.04 34.097 1.000000000E+00 3.356796527E+00 2.724317105E-08 6.216556928E+19 1.781404872E+00 2.193334168E-06 5.063347502E-02 
0D34 39620 339.96 34.105 1.000000000E+00 3.385874162E+00 2.807447798E-08 9.353730903E+19 1.824402285E+00 2.344143654E-06 3.428776969E-02 
0D35 39708 340 34.101 1.000000000E+00 3.346585197E+00 2.674912150E-08 9.245902860E+19 1.775562065E+00 2.165294310E-06 3.299695038E-02 
0D36 39798 339.99 34.102 1.000000000E+00 3.363017492E+00 2.729673130E-08 6.887112390E+19 1.807208220E+00 2.309198925E-06 3.425808087E-02 
0D37 39890 340.03 34.098 1.000000000E+00 3.359907075E+00 2.731423325E-08 3.661137812E+19 1.807228777E+00 2.305175507E-06 2.756183608E-02 
0D38 39978 340.06 34.095 1.000000000E+00 3.360722493E+00 2.739660220E-08 3.857943917E+19 1.808254012E+00 2.323008477E-06 2.933704655E-02 
0D39 40068 340.02 34.099 1.000000000E+00 3.375057796E+00 2.752190696E-08 3.663831498E+19 1.811852972E+00 2.325446077E-06 2.926665273E-02 
0D40 40162 340.02 34.099 1.000000000E+00 3.380088989E+00 2.747720313E-08 9.962335562E+19 1.810502657E+00 2.306170667E-06 2.969932476E-02 
