X Y Xfit Yfit
5.5551900E+0 1.0186200E+2 5.9782421E+0 1.0185493E+2
6.4320400E+0 1.1187100E+2 6.7529208E+0 1.1182638E+2
7.3886500E+0 1.2283900E+2 7.6418793E+0 1.2276875E+2
8.4779100E+0 1.3481600E+2 8.6640323E+0 1.3477505E+2
9.6595600E+0 1.4803700E+2 9.8416636E+0 1.4794678E+2
1.1033300E+1 1.6254200E+2 1.1201038E+1 1.6239454E+2
1.2660900E+1 1.7840300E+2 1.2773118E+1 1.7823866E+2
1.4594400E+1 1.9577500E+2 1.4594400E+1 1.9560984E+2
1.6806000E+1 2.1481400E+2 1.6707886E+1 2.1464975E+2
1.9437100E+1 2.3573500E+2 1.9164197E+1 2.3551155E+2
2.2416600E+1 2.5854500E+2 2.2022855E+1 2.5836031E+2
2.5835400E+1 2.8350000E+2 2.5353707E+1 2.8337327E+2
2.9823300E+1 3.1083900E+2 2.9238533E+1 3.1073993E+2
3.4647900E+1 3.4048700E+2 3.3772765E+1 3.4066178E+2
3.9956500E+1 3.7311300E+2 3.9067312E+1 3.7335166E+2
4.6304300E+1 4.0857200E+2 4.5250412E+1 4.0903266E+2
5.3616500E+1 4.4713000E+2 5.2469364E+1 4.4793636E+2
6.2264600E+1 4.8903700E+2 6.0891983E+1 4.9030035E+2
7.2167900E+1 5.3476400E+2 7.0707524E+1 5.3636499E+2
8.3585100E+1 5.8443200E+2 8.2126707E+1 5.8636925E+2
9.6718800E+1 6.3786700E+2 9.5380356E+1 6.4054558E+2
1.1180800E+2 6.9584800E+2 1.1071627E+2 6.9911468E+2
1.2925900E+2 7.5827100E+2 1.2839337E+2 7.6227919E+2
1.4867300E+2 8.2559800E+2 1.4867300E+2 8.3021881E+2
1.7140600E+2 8.9832000E+2 1.7180635E+2 9.0308637E+2
1.9663400E+2 9.7535100E+2 1.9801831E+2 9.8100746E+2
2.2503300E+2 1.0586200E+3 2.2748776E+2 1.0640846E+3
2.5587300E+2 1.1462500E+3 2.6032582E+2 1.1524090E+3
2.9061700E+2 1.2402500E+3 2.9655404E+2 1.2460804E+3
3.2863900E+2 1.3405600E+3 3.3608605E+2 1.3452373E+3
3.7031900E+2 1.4457600E+3 3.7871662E+2 1.4500962E+3
4.1361400E+2 1.5580800E+3 4.2412240E+2 1.5609986E+3
4.6015500E+2 1.6784600E+3 4.7187767E+2 1.6784600E+3
5.0675100E+2 1.8056000E+3 5.2148633E+2 1.8032164E+3
5.5898000E+2 1.9403600E+3 5.7242856E+2 1.9362611E+3
6.1569000E+2 2.0859000E+3 6.2421762E+2 2.0788661E+3
6.6672700E+2 2.2430500E+3 6.7646011E+2 2.2325870E+3
7.2015100E+2 2.4115300E+3 7.2891245E+2 2.3992492E+3
7.7928700E+2 2.5961200E+3 7.8152755E+2 2.5809230E+3
8.3537100E+2 2.7925900E+3 8.3448846E+2 2.7798899E+3
8.9288200E+2 3.0149200E+3 8.8822877E+2 2.9986092E+3
9.4856800E+2 3.2499500E+3 9.4344279E+2 3.2396900E+3
1.0095900E+3 3.5189700E+3 1.0010897E+3 3.5058701E+3
1.0758000E+3 3.7985600E+3 1.0623973E+3 3.8000058E+3
1.1412000E+3 4.1248400E+3 1.1288697E+3 4.1250689E+3
1.2193400E+3 4.4841500E+3 1.2023037E+3 4.4841500E+3
1.3017800E+3 4.8738900E+3 1.2848150E+3 4.8804646E+3
1.3980800E+3 5.2997000E+3 1.3788782E+3 5.3173569E+3
1.5043400E+3 5.7826000E+3 1.4873794E+3 5.7982998E+3
1.6250100E+3 6.3052100E+3 1.6136838E+3 6.3268852E+3
1.7698000E+3 6.8871700E+3 1.7617153E+3 6.9067986E+3
1.9360800E+3 7.5136000E+3 1.9360514E+3 7.5417787E+3
2.1417300E+3 8.2055100E+3 2.1420297E+3 8.2355535E+3
2.3770000E+3 8.9593000E+3 2.3858618E+3 8.9917393E+3
2.6581900E+3 9.7806400E+3 2.6747567E+3 9.8137125E+3
2.9793700E+3 1.0669100E+4 3.0170405E+3 1.0704426E+4
3.3761000E+3 1.1634900E+4 3.4222696E+3 1.1666180E+4
3.8579100E+3 1.2681900E+4 3.9013155E+3 1.2700318E+4
4.4051000E+3 1.3807700E+4 4.4664127E+3 1.3806863E+4
5.0691200E+3 1.5007800E+4 5.1311328E+3 1.4984074E+4
5.8389700E+3 1.6243200E+4 5.9102614E+3 1.6227934E+4
6.7473800E+3 1.7556900E+4 6.8195290E+3 1.7531573E+4
7.8129200E+3 1.8915700E+4 7.8751708E+3 1.8884685E+4
9.1083500E+3 2.0333600E+4 9.0932429E+3 2.0272938E+4
1.0419800E+4 2.1770900E+4 1.0488681E+4 2.1677495E+4
1.2106200E+4 2.3176000E+4 1.2074152E+4 2.3074790E+4
1.3896400E+4 2.4488000E+4 1.3858542E+4 2.4436509E+4
1.5726400E+4 2.5917800E+4 1.5845494E+4 2.5730190E+4
1.8101800E+4 2.6970300E+4 1.8031728E+4 2.6920221E+4
2.0421100E+4 2.8095400E+4 2.0405819E+4 2.7969588E+4
2.2968700E+4 2.8997700E+4 2.2947303E+4 2.8842102E+4
2.5482800E+4 2.9591000E+4 2.5626655E+4 2.9505062E+4
2.8536900E+4 2.9800700E+4 2.8406104E+4 2.9931982E+4
3.1311400E+4 2.9838300E+4 3.1241439E+4 3.0105041E+4
3.4157900E+4 2.9679500E+4 3.4084831E+4 3.0016850E+4
3.7080700E+4 2.9586800E+4 3.6887840E+4 2.9671185E+4
3.9661700E+4 2.8754900E+4 3.9604768E+4 2.9082611E+4
4.2097300E+4 2.8275000E+4 4.2195570E+4 2.8275000E+4
4.4666800E+4 2.6752600E+4 4.4627958E+4 2.7279260E+4
4.6450200E+4 2.5846900E+4 4.6878422E+4 2.6130718E+4
