X Y Xfit Yfit
5.1621500E+0 8.4180900E+1 5.3376738E+0 8.4289912E+1
5.8929400E+0 9.2460600E+1 6.0069043E+0 9.2513200E+1
6.4846500E+0 1.0164100E+2 6.7714989E+0 1.0153508E+2
7.3916900E+0 1.1157200E+2 7.6468156E+0 1.1143210E+2
8.4328300E+0 1.2248800E+2 8.6509109E+0 1.2228787E+2
9.6186700E+0 1.3443000E+2 9.8050336E+0 1.3419360E+2
1.0971000E+1 1.4753100E+2 1.1134207E+1 1.4724872E+2
1.2628000E+1 1.6187400E+2 1.2667913E+1 1.6156145E+2
1.4440900E+1 1.7757100E+2 1.4440900E+1 1.7724938E+2
1.6630300E+1 1.9481900E+2 1.6494119E+1 1.9444010E+2
1.9145400E+1 2.1366700E+2 1.8875825E+1 2.1327166E+2
2.2064600E+1 2.3425400E+2 2.1642837E+1 2.3389308E+2
2.5365600E+1 2.5677000E+2 2.4862004E+1 2.5646468E+2
2.9259800E+1 2.8135300E+2 2.8611853E+1 2.8115824E+2
3.3736000E+1 3.0835000E+2 3.2984455E+1 3.0815694E+2
3.8910500E+1 3.3765500E+2 3.8087490E+1 3.3765500E+2
4.5214500E+1 3.6965500E+2 4.4046483E+1 3.6985691E+2
5.2266600E+1 4.0468400E+2 5.1007148E+1 4.0497598E+2
6.0459900E+1 4.4254400E+2 5.9137794E+1 4.4323248E+2
6.9979200E+1 4.8381200E+2 6.8631580E+1 4.8485073E+2
8.1059800E+1 5.2837900E+2 7.9708412E+1 5.3005523E+2
9.3828400E+1 5.7730600E+2 9.2616297E+1 5.7906602E+2
1.0884300E+2 6.2954000E+2 1.0763147E+2 6.3209228E+2
1.2612600E+2 6.8622800E+2 1.2505709E+2 6.8932553E+2
1.4603600E+2 7.4723400E+2 1.4521960E+2 7.5093126E+2
1.6854400E+2 8.1296600E+2 1.6846221E+2 8.1704065E+2
1.9437400E+2 8.8331800E+2 1.9513456E+2 8.8774207E+2
2.2371200E+2 9.5799200E+2 2.2557826E+2 9.6307456E+2
2.5739900E+2 1.0378300E+3 2.6010772E+2 1.0430242E+3
2.9443000E+2 1.1221100E+3 2.9898673E+2 1.1275256E+3
3.3619700E+2 1.2116800E+3 3.4240190E+2 1.2164714E+3
3.8242200E+2 1.3051200E+3 3.9043512E+2 1.3097308E+3
4.3511000E+2 1.4036100E+3 4.4303857E+2 1.4071791E+3
4.8939400E+2 1.5077100E+3 5.0001642E+2 1.5087391E+3
5.4863400E+2 1.6148100E+3 5.6101824E+2 1.6144310E+3
6.1262300E+2 1.7270800E+3 6.2554784E+2 1.7244282E+3
