fname time Tem kT_1 n1 Rs Io1 Rsh n2 Io2 dev 
00T1 8:36 297.7 38.95 1.000E+000 9.597E-001 6.351E-011 1.783E+004 2.840E+000 7.242E-006 1.597E-003 
00T2 8:56 299 38.78 1.000E+000 8.753E-001 7.438E-011 1.703E+004 2.819E+000 7.425E-006 1.395E-003 
00T3 9:16 301.4 38.47 1.000E+000 1.037E+000 1.114E-010 1.561E+004 2.796E+000 8.163E-006 1.201E-003 
00T4 10:8 303.2 38.24 1.000E+000 9.567E-001 1.439E-010 1.458E+004 2.783E+000 8.791E-006 1.279E-003 
00T5 10:28 305.2 37.99 1.000E+000 1.086E+000 2.130E-010 1.348E+004 2.770E+000 9.524E-006 1.110E-003 
00T6 10:47 307.6 37.69 1.000E+000 1.121E+000 3.223E-010 1.222E+004 2.773E+000 1.083E-005 1.263E-003 
00T7 11:7 309.7 37.44 1.000E+000 1.180E+000 4.646E-010 1.117E+004 2.784E+000 1.221E-005 1.745E-003 
00T8 11:25 312 37.16 1.000E+000 1.110E+000 6.289E-010 1.009E+004 2.747E+000 1.317E-005 9.170E-004 
00T9 11:43 314.7 36.84 1.000E+000 1.114E+000 9.807E-010 8.910E+003 2.732E+000 1.471E-005 1.083E-003 
0T10 12:2 317.3 36.54 1.000E+000 1.062E+000 1.432E-009 7.866E+003 2.729E+000 1.672E-005 1.221E-003 
0T11 12:20 319.6 36.28 1.000E+000 1.081E+000 1.988E-009 7.022E+003 2.719E+000 1.843E-005 1.251E-003 
0T12 12:39 321.8 36.03 1.000E+000 1.091E+000 2.696E-009 6.286E+003 2.695E+000 1.992E-005 8.235E-004 
0T13 12:58 324.5 35.73 1.000E+000 1.136E+000 4.071E-009 5.484E+003 2.701E+000 2.299E-005 1.316E-003 
0T14 13:16 326.3 35.53 1.000E+000 1.140E+000 5.308E-009 5.012E+003 2.722E+000 2.582E-005 2.252E-003 
0T15 13:34 328 35.35 1.000E+000 1.091E+000 6.510E-009 4.613E+003 2.713E+000 2.791E-005 1.331E-003 
0T16 13:52 329.6 35.18 1.000E+000 1.136E+000 8.282E-009 4.282E+003 2.718E+000 3.003E-005 1.441E-003 
0T17 14:9 331.8 34.94 1.000E+000 1.112E+000 1.076E-008 3.896E+003 2.694E+000 3.252E-005 1.164E-003 
