N x
1.8182006E+0 8.4877966E+20
1.8024065E+0 8.5515432E+20
1.7867114E+0 8.6581809E+20
1.7710313E+0 8.5967377E+20
1.7548273E+0 8.6979737E+20
1.7392375E+0 8.7148302E+20
1.7227972E+0 8.4445470E+20
1.7058702E+0 8.5207818E+20
1.6894095E+0 8.5936745E+20
1.6724335E+0 8.6932280E+20
1.6560311E+0 8.7173266E+20
1.6388035E+0 8.6608759E+20
1.6218373E+0 8.6725772E+20
1.6042897E+0 8.2923928E+20
1.5853369E+0 8.5876891E+20
1.5686643E+0 8.8022525E+20
1.5501647E+0 8.5916991E+20
1.5322280E+0 8.6925048E+20
1.5137158E+0 8.4769917E+20
1.4943924E+0 8.4802173E+20
1.4754203E+0 8.6996994E+20
1.4565802E+0 8.4803574E+20
1.4361047E+0 8.4709205E+20
1.4166968E+0 8.6541339E+20
1.3965051E+0 8.5991982E+20
1.3762788E+0 8.6203307E+20
1.3555872E+0 8.5043066E+20
1.3341653E+0 8.4850771E+20
1.3127116E+0 8.5811563E+20
1.2910744E+0 8.6124280E+20
1.2690542E+0 8.4921771E+20
1.2460192E+0 8.3871415E+20
1.2226029E+0 8.5464407E+20
1.1995751E+0 8.5012021E+20
1.1749766E+0 8.4420132E+20
1.1506485E+0 8.4478195E+20
1.1250158E+0 8.4352579E+20
1.0995050E+0 8.4087497E+20
1.0724818E+0 8.3368965E+20
1.0452143E+0 8.5182153E+20
1.0179672E+0 8.6340155E+20
