Fe nFsrh nFBsrh dnsrh nF nFB dn
1.000000E+10 1.166176702E+00 1.159168429E+00 7.008273000E-03 1.159561215E+00 1.151372675E+00 8.188540000E-03
1.468000E+10 1.166620526E+00 1.159203800E+00 7.416726000E-03 1.162005264E+00 1.153802830E+00 8.202434000E-03
2.154000E+10 1.167267193E+00 1.159255962E+00 8.011231000E-03 1.164054120E+00 1.155531889E+00 8.522231000E-03
3.162000E+10 1.168205957E+00 1.159331067E+00 8.874890000E-03 1.165967420E+00 1.156771428E+00 9.195992000E-03
4.642000E+10 1.169561879E+00 1.159441711E+00 1.012016800E-02 1.167996423E+00 1.157685687E+00 1.031073600E-02
6.813000E+10 1.171279939E+00 1.159600457E+00 1.167948200E-02 1.170189689E+00 1.158396980E+00 1.179270900E-02
1.000000E+11 1.172360177E+00 1.159828326E+00 1.253185100E-02 1.171604684E+00 1.159003494E+00 1.260119000E-02
1.468000E+11 1.173856127E+00 1.160152463E+00 1.370366400E-02 1.173330009E+00 1.159586948E+00 1.374306100E-02
2.154000E+11 1.175876500E+00 1.160605549E+00 1.527095100E-02 1.175507582E+00 1.160217197E+00 1.529038500E-02
3.162000E+11 1.178514303E+00 1.161227778E+00 1.728652500E-02 1.178253409E+00 1.160960580E+00 1.729282900E-02
4.642000E+11 1.179356193E+00 1.162058805E+00 1.729738800E-02 1.179176402E+00 1.161874430E+00 1.730197200E-02
6.813000E+11 1.180415942E+00 1.163129278E+00 1.728666400E-02 1.180277147E+00 1.163001604E+00 1.727554300E-02
1.000000E+12 1.181968029E+00 1.164446852E+00 1.752117700E-02 1.181812546E+00 1.164358125E+00 1.745442100E-02
1.468000E+12 1.185492827E+00 1.165927149E+00 1.956567800E-02 1.185347228E+00 1.165865863E+00 1.948136500E-02
2.154000E+12 1.187872388E+00 1.167334784E+00 2.053760400E-02 1.187830684E+00 1.167292145E+00 2.053853900E-02
3.162000E+12 1.191001982E+00 1.168828485E+00 2.217349700E-02 1.190926607E+00 1.168798349E+00 2.212825800E-02
4.642000E+12 1.195692063E+00 1.170466779E+00 2.522528400E-02 1.195670448E+00 1.170445701E+00 2.522474700E-02
6.813000E+12 1.196904575E+00 1.171740001E+00 2.516457400E-02 1.196889429E+00 1.171725124E+00 2.516430500E-02
1.000000E+13 1.198332524E+00 1.177537805E+00 2.079471900E-02 1.198321914E+00 1.177467805E+00 2.085410900E-02
