N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.211519161E+00 1.208239231E+00 1.205583918E+00 1.203225209E+00
1.016672606E+01 1.216184469E+00 1.213093914E+00 1.210669574E+00 1.208330031E+00
1.033324570E+01 1.219805784E+00 1.216899706E+00 1.214709087E+00 1.212694799E+00
1.049996187E+01 1.222706832E+00 1.220009950E+00 1.218099481E+00 1.216420748E+00
1.066670514E+01 1.225159894E+00 1.222718699E+00 1.220968840E+00 1.219771931E+00
1.083333839E+01 1.227396344E+00 1.225265509E+00 1.223895702E+00 1.222989957E+00
1.100000000E+01 1.229609661E+00 1.227834461E+00 1.226835302E+00 1.226224054E+00
1.116672606E+01 1.231952411E+00 1.230551596E+00 1.229914387E+00 1.229556067E+00
1.133324570E+01 1.234531586E+00 1.233486876E+00 1.233129016E+00 1.232952737E+00
1.149996187E+01 1.237407817E+00 1.236665397E+00 1.236507486E+00 1.236446873E+00
1.166670514E+01 1.240602357E+00 1.240085992E+00 1.240057021E+00 1.240070950E+00
1.183333839E+01 1.244110678E+00 1.243740672E+00 1.243773924E+00 1.243812957E+00
1.200000000E+01 1.247918528E+00 1.247628524E+00 1.247688843E+00 1.247732635E+00
1.216672606E+01 1.252015322E+00 1.251761053E+00 1.251827517E+00 1.251868054E+00
1.233324570E+01 1.256400810E+00 1.256159052E+00 1.256233376E+00 1.256270895E+00
1.249996187E+01 1.261083265E+00 1.260844711E+00 1.260923954E+00 1.260954213E+00
1.266670514E+01 1.266072058E+00 1.265833965E+00 1.265917905E+00 1.265964388E+00
1.283333839E+01 1.271370266E+00 1.271133628E+00 1.271235118E+00 1.271270876E+00
1.300000000E+01 1.276973194E+00 1.276746692E+00 1.276872601E+00 1.276920049E+00
