N_Fe d154 d184 d214 d244
d 150 180 210 240
1.000000000E+01 1.192098520E+00 1.184608270E+00 1.177867897E+00 1.171992408E+00
1.016672606E+01 1.204433895E+00 1.197155826E+00 1.190616861E+00 1.184948526E+00
1.033324570E+01 1.214049603E+00 1.206212088E+00 1.200906678E+00 1.195595438E+00
1.049996187E+01 1.221516903E+00 1.214512655E+00 1.209303015E+00 1.204491389E+00
1.066670514E+01 1.227446147E+00 1.221312401E+00 1.216431673E+00 1.212252349E+00
1.083333839E+01 1.232403107E+00 1.227054224E+00 1.222862272E+00 1.219421816E+00
1.100000000E+01 1.236867891E+00 1.232484976E+00 1.229033938E+00 1.226383094E+00
1.116672606E+01 1.241212305E+00 1.237784719E+00 1.235207541E+00 1.233314593E+00
1.133324570E+01 1.245679091E+00 1.243220210E+00 1.241450837E+00 1.240197429E+00
1.149996187E+01 1.250367361E+00 1.248786426E+00 1.247670999E+00 1.246881908E+00
1.166670514E+01 1.255238941E+00 1.254354914E+00 1.253693980E+00 1.253188834E+00
1.183333839E+01 1.260160625E+00 1.259752841E+00 1.259357995E+00 1.258995482E+00
1.200000000E+01 1.264974242E+00 1.264842451E+00 1.264576135E+00 1.264270064E+00
1.216672606E+01 1.269562487E+00 1.269564516E+00 1.269347835E+00 1.269057483E+00
1.233324570E+01 1.273881284E+00 1.273936701E+00 1.273734344E+00 1.273445222E+00
1.249996187E+01 1.277953820E+00 1.278026196E+00 1.277826076E+00 1.277534881E+00
1.266670514E+01 1.281844892E+00 1.281920602E+00 1.281719817E+00 1.281396709E+00
1.283333839E+01 1.285635093E+00 1.285709395E+00 1.285553503E+00 1.285277039E+00
1.300000000E+01 1.289404763E+00 1.289503071E+00 1.289362812E+00 1.289116613E+00
