N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.189603886E+00 1.190655305E+00 1.191090575E+00 1.190001961E+00
1.600000000E+01 1.261422713E+00 1.260608852E+00 1.260137211E+00 1.258723363E+00
1.700000000E+01 1.333332546E+00 1.332172747E+00 1.330835336E+00 1.331281991E+00
1.549996187E+01 1.234854803E+00 1.233040706E+00 1.233204092E+00 1.232727914E+00
1.649996187E+01 1.292676659E+00 1.291449230E+00 1.291353358E+00 1.291109924E+00
1.674996808E+01 1.312048607E+00 1.309686830E+00 1.310014703E+00 1.310084623E+00
1.624993176E+01 1.275701471E+00 1.275108462E+00 1.274661764E+00 1.274471878E+00
1.574996808E+01 1.248129361E+00 1.247238785E+00 1.245848491E+00 1.245832356E+00
1.524993176E+01 1.218533082E+00 1.217760860E+00 1.217617395E+00 1.217268917E+00
