N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.154477682E+00 1.144340607E+00 1.134283605E+00 1.123519230E+00
1.600000000E+01 1.246647005E+00 1.244605305E+00 1.242733791E+00 1.239859908E+00
1.700000000E+01 1.279221803E+00 1.277081984E+00 1.274481515E+00 1.273801341E+00
1.549996187E+01 1.224486592E+00 1.220429297E+00 1.218291858E+00 1.215552061E+00
1.649996187E+01 1.263523665E+00 1.261404966E+00 1.260218181E+00 1.258811228E+00
1.674996808E+01 1.271599214E+00 1.268361350E+00 1.267583904E+00 1.266528514E+00
1.624993176E+01 1.255054613E+00 1.253464069E+00 1.251807017E+00 1.250323815E+00
1.574996808E+01 1.236870520E+00 1.234423018E+00 1.231347122E+00 1.229535630E+00
1.524993176E+01 1.203705382E+00 1.198619252E+00 1.194255818E+00 1.189913540E+00
