N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.156917949E+00 1.148101887E+00 1.139749960E+00 1.131061179E+00
1.600000000E+01 1.251152607E+00 1.248721793E+00 1.246647491E+00 1.243697771E+00
1.700000000E+01 1.296355991E+00 1.294013747E+00 1.291396866E+00 1.290790892E+00
1.549996187E+01 1.226302323E+00 1.222270183E+00 1.220279748E+00 1.217781595E+00
1.649996187E+01 1.273771482E+00 1.271047402E+00 1.269482441E+00 1.267862465E+00
1.674996808E+01 1.285380380E+00 1.281648846E+00 1.280610586E+00 1.279432267E+00
1.624993176E+01 1.262075997E+00 1.259927441E+00 1.257936072E+00 1.256278758E+00
1.574996808E+01 1.239672061E+00 1.237034426E+00 1.233910605E+00 1.232151310E+00
1.524993176E+01 1.205244300E+00 1.200545941E+00 1.196740645E+00 1.193111773E+00
