X Y Yfit
1.0018800E-2 7.6725645E-3 7.8221930E-3
2.0026950E-2 1.5546194E-2 1.5833185E-2
2.9977800E-2 2.3186981E-2 2.4047256E-2
3.9975170E-2 3.2291032E-2 3.2617963E-2
4.9995420E-2 4.1615419E-2 4.1615390E-2
5.9958930E-2 5.1676677E-2 5.1075279E-2
7.0002080E-2 6.2290065E-2 6.1267918E-2
8.0079080E-2 7.3868677E-2 7.2334818E-2
9.0042590E-2 8.6749968E-2 8.4321625E-2
1.0007430E-1 1.0113635E-1 9.7711241E-2
1.1004880E-1 1.1714232E-1 1.1266947E-1
1.2005780E-1 1.3474545E-1 1.2973398E-1
1.3003250E-1 1.5440984E-1 1.4927336E-1
1.4004140E-1 1.7621335E-1 1.7200099E-1
1.5008450E-1 2.0138077E-1 1.9862852E-1
1.6000220E-1 2.2943981E-1 2.2943973E-1
1.7005660E-1 2.6132706E-1 2.6611010E-1
1.8005420E-1 2.9703632E-1 3.0890795E-1
1.9002890E-1 3.3760452E-1 3.5883425E-1
2.0006060E-1 3.8216581E-1 4.1724339E-1
2.1005800E-1 4.3443000E-1 4.8447418E-1
2.2008470E-1 4.9438194E-1 5.6167197E-1
2.3005910E-1 5.6211548E-1 6.4872683E-1
2.4006800E-1 6.3910871E-1 7.4672789E-1
2.5003100E-1 7.2590355E-1 8.5502554E-1
2.6007390E-1 8.2551194E-1 9.7499923E-1
2.7001430E-1 9.3828903E-1 1.1042232E+0
2.8004570E-1 1.0658819E+0 1.2448358E+0
2.9008870E-1 1.2085694E+0 1.3954214E+0
3.0001760E-1 1.3661845E+0 1.5534161E+0
3.1008340E-1 1.5396623E+0 1.7222755E+0
3.2005790E-1 1.7300684E+0 1.8976466E+0
3.3002090E-1 1.9372539E+0 2.0802371E+0
3.4005260E-1 2.1577952E+0 2.2710201E+0
3.5003830E-1 2.3898032E+0 2.4673053E+0
3.6009260E-1 2.6302661E+0 2.6708687E+0
3.7001010E-1 2.8770332E+0 2.8770348E+0
3.7999610E-1 3.1317316E+0 3.0895897E+0
3.9001630E-1 3.3981774E+0 3.3074873E+0
4.0002490E-1 3.6548258E+0 3.5293994E+0
4.0997670E-1 3.9127710E+0 3.7539477E+0
4.2001960E-1 4.1746548E+0 3.9841934E+0
4.3000560E-1 4.4376548E+0 4.2164993E+0
4.4003700E-1 4.6967323E+0 4.4529901E+0
4.5003440E-1 4.9556161E+0 4.6915691E+0
4.5999740E-1 5.2135677E+0 4.9320006E+0
4.7005180E-1 5.4724548E+0 5.1771646E+0
4.8003770E-1 5.7320871E+0 5.4229909E+0
4.9003510E-1 5.9934065E+0 5.6712806E+0
5.0005510E-1 6.2528548E+0 5.9221836E+0
5.1000690E-1 6.5121161E+0 6.1732729E+0
5.2004980E-1 6.7713774E+0 6.4284664E+0
5.3001280E-1 7.0332581E+0 6.6833212E+0
5.4005580E-1 7.2983161E+0 6.9418039E+0
5.5004170E-1 7.5633742E+0 7.2003191E+0
5.6000470E-1 7.8304935E+0 7.4596526E+0
5.7007050E-1 8.0959258E+0 7.7229998E+0
5.8001090E-1 8.3621097E+0 7.9843208E+0
5.9005380E-1 8.6316581E+0 8.2495345E+0
6.0001680E-1 8.9053226E+0 8.5137700E+0
6.1005970E-1 9.1778645E+0 8.7812094E+0
6.2009120E-1 9.4519032E+0 9.0493773E+0
6.3006570E-1 9.7244419E+0 9.3169864E+0
6.4008590E-1 9.9984806E+0 9.5867514E+0
6.5007190E-1 1.0271958E+1 9.8564764E+0
6.6006900E-1 1.0550113E+1 1.0127354E+1
6.7006640E-1 1.0829390E+1 1.0399016E+1
6.8006370E-1 1.1103052E+1 1.0671475E+1
6.9009520E-1 1.1376716E+1 1.0945592E+1
7.0009260E-1 1.1651316E+1 1.1219489E+1
7.1008990E-1 1.1925542E+1 1.1494045E+1
7.2009850E-1 1.2200329E+1 1.1769579E+1
7.3008440E-1 1.2473245E+1 1.2045093E+1
7.4007030E-1 1.2744290E+1 1.2321206E+1
7.5010180E-1 1.3008600E+1 1.2599155E+1
7.6011060E-1 1.3274223E+1 1.2877024E+1
7.7010800E-1 1.3537597E+1 1.3155113E+1
7.8009390E-1 1.3802284E+1 1.3433402E+1
7.9007980E-1 1.4059487E+1 1.3712170E+1
8.0011130E-1 1.4312390E+1 1.3992674E+1
8.1006290E-1 1.4564352E+1 1.4271422E+1
8.2010600E-1 1.4813700E+1 1.4553184E+1
8.3008050E-1 1.5059306E+1 1.4833429E+1
8.4006640E-1 1.5304348E+1 1.5114413E+1
8.5010930E-1 1.5543968E+1 1.5397392E+1
8.6008380E-1 1.5780035E+1 1.5678835E+1
8.7010380E-1 1.6013484E+1 1.5961954E+1
8.8007830E-1 1.6244126E+1 1.6244136E+1
8.9007570E-1 1.6471023E+1 1.6527295E+1
9.0011860E-1 1.6696987E+1 1.6812111E+1
9.1008160E-1 1.6920148E+1 1.7094991E+1
9.2011330E-1 1.7140126E+1 1.7380127E+1
9.3008780E-1 1.7357113E+1 1.7663945E+1
9.4008520E-1 1.7575223E+1 1.7948721E+1
9.5002530E-1 1.7792768E+1 1.8232160E+1
9.6004560E-1 1.8003394E+1 1.8518174E+1
9.7006560E-1 1.8214019E+1 1.8804447E+1
9.8004010E-1 1.8418845E+1 1.9089683E+1
9.9001460E-1 1.8629658E+1 1.9375198E+1
1.0000460E+0 1.8840100E+1 1.9662569E+1
