N x
1.5333070E+0 1.3336987E+21
1.5213934E+0 1.3315286E+21
1.5093464E+0 1.3195372E+21
1.4970209E+0 1.3386391E+21
1.4851296E+0 1.3596442E+21
1.4729818E+0 1.2498133E+21
1.4587459E+0 1.2417454E+21
1.4462020E+0 1.3410707E+21
1.4337206E+0 1.3415603E+21
1.4209650E+0 1.3312614E+21
1.4080612E+0 1.3518611E+21
1.3954692E+0 1.3485391E+21
1.3822634E+0 1.3253977E+21
1.3689753E+0 1.3331992E+21
1.3556695E+0 1.3441726E+21
1.3423395E+0 1.3351145E+21
1.3285826E+0 1.3212207E+21
1.3146874E+0 1.3335770E+21
1.3008997E+0 1.3250672E+21
1.2865239E+0 1.3167997E+21
1.2722503E+0 1.3284589E+21
1.2578042E+0 1.3121196E+21
1.2428349E+0 1.3119403E+21
1.2280387E+0 1.3136377E+21
1.2127415E+0 1.3039899E+21
1.1973453E+0 1.3112925E+21
1.1818262E+0 1.3016171E+21
1.1657858E+0 1.2884577E+21
1.1495096E+0 1.2986005E+21
1.1332715E+0 1.2967983E+21
1.1164749E+0 1.2792799E+21
1.0992829E+0 1.2737773E+21
1.0818073E+0 1.2773354E+21
1.0641551E+0 1.2656338E+21
1.0457569E+0 1.2629028E+21
1.0274049E+0 1.2564474E+21
1.0081405E+0 1.2430072E+21
9.8866839E-1 1.2295739E+21
9.6819338E-1 1.2201169E+21
9.4757818E-1 1.2360684E+21
9.2674937E-1 1.2432553E+21
