fname time Tem kT_1 Voc Isc Pm Vm Im FF rmsre 
00L1 38682 338.89 34.212 2.477232098E-01 1.558584158E-04 2.321956425E-05 1.848664055E-01 1.259615639E-04 6.013912556E-01 0.000000000E+00 
00L2 38814 339.23 34.178 2.468747997E-01 1.549891626E-04 2.308678413E-05 1.840639372E-01 1.257637120E-04 6.033722741E-01 0.000000000E+00 
00L3 38912 339.46 34.155 2.462110535E-01 1.559133005E-04 2.307915215E-05 1.831334753E-01 1.263247591E-04 6.012140743E-01 0.000000000E+00 
00L4 39016 339.66 34.135 2.456363598E-01 1.551376238E-04 2.294774441E-05 1.828820610E-01 1.257717102E-04 6.021853922E-01 0.000000000E+00 
00L5 39112 339.69 34.132 2.456638908E-01 1.556584158E-04 2.298216673E-05 1.826473627E-01 1.261051631E-04 6.010035520E-01 0.000000000E+00 
00L6 39210 339.79 34.122 2.456522686E-01 1.556961538E-04 2.298037308E-05 1.825232201E-01 1.261850288E-04 6.008394107E-01 0.000000000E+00 
00L7 39312 339.79 34.122 2.457256287E-01 1.556458128E-04 2.300469712E-05 1.827977180E-01 1.261289054E-04 6.014902933E-01 0.000000000E+00 
00L8 39408 339.88 34.113 2.455904690E-01 1.558128713E-04 2.300068659E-05 1.824400816E-01 1.263411258E-04 6.010712576E-01 0.000000000E+00 
00L9 39510 339.85 34.116 2.455408649E-01 1.554688119E-04 2.293773672E-05 1.827363077E-01 1.258094074E-04 6.008741248E-01 0.000000000E+00 
0L10 39606 339.91 34.11 2.456465881E-01 1.559272277E-04 2.303893120E-05 1.827350794E-01 1.263595601E-04 6.014916931E-01 0.000000000E+00 
0L11 39704 339.93 34.108 2.456748661E-01 1.556376238E-04 2.295769220E-05 1.826601511E-01 1.259589789E-04 6.004169020E-01 0.000000000E+00 
0L12 39784 340.15 34.086 2.284613167E-01 1.201064356E-04 1.590599424E-05 1.679121416E-01 9.508258248E-05 5.796713907E-01 0.000000000E+00 
0L13 39914 339.77 34.124 2.329121712E-01 1.244164557E-04 1.692163367E-05 1.714589869E-01 9.899568136E-05 5.839454514E-01 0.000000000E+00 
0L14 40010 339.85 34.116 2.346128319E-01 1.279566502E-04 1.765104991E-05 1.730794645E-01 1.022442277E-04 5.879710172E-01 0.000000000E+00 
0L15 40116 339.93 34.108 2.359586540E-01 1.317261628E-04 1.835713934E-05 1.736258633E-01 1.059809655E-04 5.906049103E-01 0.000000000E+00 
0L16 40212 339.99 34.102 2.372392010E-01 1.345260116E-04 1.889684026E-05 1.750798927E-01 1.081294628E-04 5.921019248E-01 0.000000000E+00 
0L17 40312 340.01 34.1 2.385531826E-01 1.376349754E-04 1.950000611E-05 1.756711370E-01 1.111720813E-04 5.939101164E-01 0.000000000E+00 
0L18 40410 340 34.101 2.396415276E-01 1.404373134E-04 2.005514010E-05 1.768069298E-01 1.135456337E-04 5.959105965E-01 0.000000000E+00 
0L19 40514 340.04 34.097 2.406007141E-01 1.426168317E-04 2.053518166E-05 1.783786890E-01 1.151606555E-04 5.984541086E-01 0.000000000E+00 
0L20 40616 339.99 34.102 2.414461601E-01 1.449582353E-04 2.096866360E-05 1.787227779E-01 1.173406799E-04 5.991113623E-01 0.000000000E+00 
0L21 40708 340.02 34.099 2.417137936E-01 1.466172414E-04 2.129421455E-05 1.788691008E-01 1.190678947E-04 6.008625645E-01 0.000000000E+00 
0L22 40810 340.04 34.097 2.423916676E-01 1.477168317E-04 2.152020370E-05 1.795369442E-01 1.198982589E-04 6.010335389E-01 0.000000000E+00 
0L23 40906 340 34.101 2.429450264E-01 1.490245098E-04 2.154775586E-05 1.784281294E-01 1.208088622E-04 5.951635585E-01 0.000000000E+00 
0L24 41008 340.05 34.096 2.431566006E-01 1.496376238E-04 2.186445184E-05 1.802198231E-01 1.214243126E-04 6.009131771E-01 0.000000000E+00 
0L25 41102 340.03 34.098 2.435224613E-01 1.509275862E-04 2.209694519E-05 1.809356007E-01 1.222802701E-04 6.012077736E-01 0.000000000E+00 
0L26 41200 340.02 34.099 2.439293598E-01 1.518379310E-04 2.229120371E-05 1.814423023E-01 1.230477467E-04 6.018512508E-01 0.000000000E+00 
0L27 41300 340.01 34.1 2.443457424E-01 1.523582353E-04 2.235738964E-05 1.816772053E-01 1.232678780E-04 6.005516794E-01 0.000000000E+00 
0L28 41398 340.01 34.1 2.446989559E-01 1.530379310E-04 2.250324960E-05 1.817976435E-01 1.240029966E-04 6.009163703E-01 0.000000000E+00 
0L29 41498 340.05 34.096 2.468596409E-01 1.538024631E-04 2.257602730E-05 1.822550053E-01 1.241138322E-04 5.946126418E-01 0.000000000E+00 
0L30 41598 340.02 34.099 2.451336647E-01 1.539376238E-04 2.265865008E-05 1.821317499E-01 1.246485273E-04 6.004630617E-01 0.000000000E+00 
0L31 41696 340.03 34.098 2.453863869E-01 1.544376238E-04 2.276828580E-05 1.824744610E-01 1.250305554E-04 6.007956196E-01 0.000000000E+00 
0L32 41800 340.04 34.097 2.454234978E-01 1.543292398E-04 2.275623943E-05 1.820138300E-01 1.252481421E-04 6.008085941E-01 0.000000000E+00 
0L33 41894 340.02 34.099 2.456237740E-01 1.546480198E-04 2.286966459E-05 1.831837465E-01 1.251345614E-04 6.020672887E-01 0.000000000E+00 
0L34 41992 340.05 34.096 2.457375603E-01 1.552376238E-04 2.290478515E-05 1.829686306E-01 1.254656934E-04 6.004235167E-01 0.000000000E+00 
