T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 6.893062E-1 2.776320E+1 5.035350E-1 7.998880E+1 7.101310E-1 2.905170E+1 5.058120E-1 8.088070E+1 2.9325294E+00 4.4351966E+00 4.5016726E-01 1.1027353E+00
295 6.911810E-1 2.690900E+1 4.904460E-1 7.938070E+1 7.125105E-1 2.822040E+1 4.932770E-1 8.029360E+1 2.9935699E+00 4.6469930E+00 5.7391689E-01 1.1369524E+00
300 6.929787E-1 2.604870E+1 4.772820E-1 7.875740E+1 7.151215E-1 2.740480E+1 4.809180E-1 7.968510E+1 3.0963689E+00 4.9484032E+00 7.5605405E-01 1.1642076E+00
305 6.947255E-1 2.518420E+1 4.641200E-1 7.810630E+1 7.174681E-1 2.657240E+1 4.684400E-1 7.906340E+1 3.1698413E+00 5.2242176E+00 9.2220989E-01 1.2105475E+00
310 6.964218E-1 2.431650E+1 4.509580E-1 7.742710E+1 7.195518E-1 2.572360E+1 4.558980E-1 7.841560E+1 3.2145010E+00 5.4700742E+00 1.0835757E+00 1.2605910E+00
315 6.980561E-1 2.344550E+1 4.377420E-1 7.672760E+1 7.210752E-1 2.483880E+1 4.431850E-1 7.772570E+1 3.1923300E+00 5.6093692E+00 1.2281553E+00 1.2841312E+00
320 6.996628E-1 2.257260E+1 4.245230E-1 7.599630E+1 7.226957E-1 2.396220E+1 4.305940E-1 7.700240E+1 3.1870814E+00 5.7991336E+00 1.4099128E+00 1.3065827E+00
325 7.012267E-1 2.169840E+1 4.113130E-1 7.523130E+1 7.238205E-1 2.305410E+1 4.176990E-1 7.625260E+1 3.1214645E+00 5.8805158E+00 1.5288521E+00 1.3393642E+00
330 7.027436E-1 2.082360E+1 3.980650E-1 7.443990E+1 7.249392E-1 2.214900E+1 4.048850E-1 7.546090E+1 3.0617188E+00 5.9840173E+00 1.6844289E+00 1.3530186E+00
335 7.042589E-1 1.994940E+1 3.848130E-1 7.361180E+1 7.258242E-1 2.122990E+1 3.920020E-1 7.461560E+1 2.9711465E+00 6.0315875E+00 1.8339192E+00 1.3452951E+00
340 7.057366E-1 1.907560E+1 3.715780E-1 7.274240E+1 7.262737E-1 2.028390E+1 3.788450E-1 7.372080E+1 2.8277356E+00 5.9569412E+00 1.9181987E+00 1.3271695E+00
