T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 2.742917E-1 8.722200E+0 4.119630E-1 7.718870E+1 3.212897E-1 1.056100E+1 4.229510E-1 7.771760E+1 1.4627920E+01 1.7411230E+01 2.5979369E+00 6.8054083E-01
295 2.799605E-1 8.507700E+0 3.977510E-1 7.640160E+1 3.293703E-1 1.037320E+1 4.092240E-1 7.696040E+1 1.5001292E+01 1.7983843E+01 2.8035990E+00 7.2608770E-01
300 2.855711E-1 8.277200E+0 3.835270E-1 7.557400E+1 3.383633E-1 1.019910E+1 3.955990E-1 7.619450E+1 1.5602224E+01 1.8843820E+01 3.0515750E+00 8.1436324E-01
305 2.911732E-1 8.032600E+0 3.693370E-1 7.469310E+1 3.469983E-1 9.990100E+0 3.819830E-1 7.537010E+1 1.6088004E+01 1.9594398E+01 3.3106185E+00 8.9823418E-01
310 2.967678E-1 7.774000E+0 3.550350E-1 7.378330E+1 3.551950E-1 9.745200E+0 3.682280E-1 7.450840E+1 1.6449331E+01 2.0227394E+01 3.5828345E+00 9.7317886E-01
315 3.022665E-1 7.500500E+0 3.408250E-1 7.280660E+1 3.618993E-1 9.432200E+0 3.541500E-1 7.359360E+1 1.6477733E+01 2.0479846E+01 3.7625300E+00 1.0693865E+00
320 3.078108E-1 7.215900E+0 3.265030E-1 7.179970E+1 3.690835E-1 9.119500E+0 3.402460E-1 7.261920E+1 1.6601311E+01 2.0873951E+01 4.0391364E+00 1.1284894E+00
325 3.133082E-1 6.918400E+0 3.122460E-1 7.071890E+1 3.747667E-1 8.745100E+0 3.258950E-1 7.160180E+1 1.6399136E+01 2.0888269E+01 4.1881588E+00 1.2330696E+00
330 3.187433E-1 6.608100E+0 2.979480E-1 6.958200E+1 3.805021E-1 8.361300E+0 3.116640E-1 7.050700E+1 1.6230870E+01 2.0968031E+01 4.4008933E+00 1.3119265E+00
335 3.242685E-1 6.289400E+0 2.836540E-1 6.837770E+1 3.855128E-1 7.945600E+0 2.971910E-1 6.935060E+1 1.5886450E+01 2.0844241E+01 4.5549832E+00 1.4028718E+00
340 3.297551E-1 5.959800E+0 2.694060E-1 6.708680E+1 3.890247E-1 7.481200E+0 2.824230E-1 6.809140E+1 1.5235434E+01 2.0336310E+01 4.6090439E+00 1.4753699E+00
