T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 7.200478E-1 2.977640E+1 5.159150E-1 8.015550E+1 7.319160E-1 3.060860E+1 5.153630E-1 8.114640E+1 1.6215249E+00 2.7188437E+00 -1.0710897E-01 1.2211263E+00
295 7.212246E-1 2.887050E+1 5.031590E-1 7.955700E+1 7.333939E-1 2.972580E+1 5.030260E-1 8.057620E+1 1.6593130E+00 2.8772985E+00 -2.6439985E-02 1.2648896E+00
300 7.223408E-1 2.796070E+1 4.903860E-1 7.893470E+1 7.349767E-1 2.885390E+1 4.908180E-1 7.998540E+1 1.7192246E+00 3.0955954E+00 8.8016332E-02 1.3136147E+00
305 7.234149E-1 2.704860E+1 4.775180E-1 7.830110E+1 7.363927E-1 2.797170E+1 4.785000E-1 7.938310E+1 1.7623477E+00 3.3001212E+00 2.0522466E-01 1.3630105E+00
310 7.244487E-1 2.613490E+1 4.646450E-1 7.764120E+1 7.376462E-1 2.707960E+1 4.661320E-1 7.875650E+1 1.7891369E+00 3.4886040E+00 3.1900835E-01 1.4161371E+00
315 7.254375E-1 2.522050E+1 4.517700E-1 7.695500E+1 7.385770E-1 2.616470E+1 4.536400E-1 7.809240E+1 1.7790291E+00 3.6086789E+00 4.1222114E-01 1.4564798E+00
320 7.264036E-1 2.430550E+1 4.388510E-1 7.624480E+1 7.395508E-1 2.525640E+1 4.412470E-1 7.739650E+1 1.7777278E+00 3.7649863E+00 5.4300652E-01 1.4880518E+00
325 7.273386E-1 2.339090E+1 4.258890E-1 7.551170E+1 7.402435E-1 2.432810E+1 4.286460E-1 7.667150E+1 1.7433318E+00 3.8523354E+00 6.4318809E-01 1.5126872E+00
330 7.282415E-1 2.247710E+1 4.129390E-1 7.474460E+1 7.409237E-1 2.340290E+1 4.160740E-1 7.591490E+1 1.7116742E+00 3.9559200E+00 7.5347174E-01 1.5415946E+00
335 7.291401E-1 2.156580E+1 3.999860E-1 7.394520E+1 7.414713E-1 2.246950E+1 4.034700E-1 7.510850E+1 1.6630718E+00 4.0218963E+00 8.6350906E-01 1.5488260E+00
340 7.300136E-1 2.065610E+1 3.869630E-1 7.312220E+1 7.417751E-1 2.151860E+1 3.907160E-1 7.424750E+1 1.5855884E+00 4.0081604E+00 9.6054423E-01 1.5156066E+00
