T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 7.301079E-1 3.051500E+1 5.202580E-1 8.033560E+1 7.387006E-1 3.115170E+1 5.191010E-1 8.123860E+1 1.1632182E+00 2.0438692E+00 -2.2288533E-01 1.1115406E+00
295 7.310603E-1 2.959510E+1 5.076320E-1 7.974780E+1 7.398798E-1 3.025310E+1 5.067720E-1 8.068560E+1 1.1920179E+00 2.1749837E+00 -1.6970156E-01 1.1622892E+00
300 7.319568E-1 2.867230E+1 4.949980E-1 7.913610E+1 7.411202E-1 2.936280E+1 4.945700E-1 8.010900E+1 1.2364256E+00 2.3516150E+00 -8.6539822E-02 1.2144703E+00
305 7.328130E-1 2.774820E+1 4.823580E-1 7.850070E+1 7.422288E-1 2.846460E+1 4.823570E-1 7.950590E+1 1.2685846E+00 2.5168104E+00 -2.0731533E-04 1.2643087E+00
310 7.336316E-1 2.682260E+1 4.696900E-1 7.784160E+1 7.432104E-1 2.755900E+1 4.701210E-1 7.887560E+1 1.2888410E+00 2.6720853E+00 9.1678525E-02 1.3109251E+00
315 7.344094E-1 2.589640E+1 4.569300E-1 7.717050E+1 7.439512E-1 2.663600E+1 4.576500E-1 7.823310E+1 1.2825841E+00 2.7766932E+00 1.5732547E-01 1.3582486E+00
320 7.351657E-1 2.497040E+1 4.441790E-1 7.646840E+1 7.447164E-1 2.571850E+1 4.452770E-1 7.755760E+1 1.2824614E+00 2.9088011E+00 2.4658808E-01 1.4043756E+00
325 7.358937E-1 2.404560E+1 4.314230E-1 7.573850E+1 7.452736E-1 2.478580E+1 4.328060E-1 7.684120E+1 1.2585848E+00 2.9863874E+00 3.1954271E-01 1.4350375E+00
330 7.365934E-1 2.312160E+1 4.186180E-1 7.498490E+1 7.458156E-1 2.385620E+1 4.203920E-1 7.608790E+1 1.2365255E+00 3.0792834E+00 4.2198710E-01 1.4496392E+00
335 7.372873E-1 2.220000E+1 4.057780E-1 7.420410E+1 7.462594E-1 2.292070E+1 4.078410E-1 7.530910E+1 1.2022763E+00 3.1443193E+00 5.0583438E-01 1.4672862E+00
340 7.379594E-1 2.128070E+1 3.929440E-1 7.338770E+1 7.465245E-1 2.197200E+1 3.951750E-1 7.447960E+1 1.1473301E+00 3.1462771E+00 5.6456001E-01 1.4660390E+00
