T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 1.858512E-1 5.417800E+0 3.860690E-1 7.550730E+1 2.241201E-1 6.808900E+0 3.987860E-1 7.618320E+1 1.7075175E+01 2.0430613E+01 3.1889284E+00 8.8720348E-01
295 1.903981E-1 5.280200E+0 3.715580E-1 7.463850E+1 2.309960E-1 6.698200E+0 3.846810E-1 7.537940E+1 1.7575153E+01 2.1169867E+01 3.4113980E+00 9.8289453E-01
300 1.949315E-1 5.130900E+0 3.569460E-1 7.374080E+1 2.387311E-1 6.599000E+0 3.708920E-1 7.452890E+1 1.8346835E+01 2.2247310E+01 3.7601242E+00 1.0574421E+00
305 1.994912E-1 4.971200E+0 3.423800E-1 7.278230E+1 2.462517E-1 6.473300E+0 3.569120E-1 7.365240E+1 1.8988904E+01 2.3204548E+01 4.0715919E+00 1.1813600E+00
310 2.040857E-1 4.801000E+0 3.277760E-1 7.176960E+1 2.534831E-1 6.319700E+0 3.428960E-1 7.270810E+1 1.9487453E+01 2.4031204E+01 4.4095003E+00 1.2907778E+00
315 2.086260E-1 4.619700E+0 3.131680E-1 7.070820E+1 2.594644E-1 6.112300E+0 3.285500E-1 7.170130E+1 1.9593594E+01 2.4419613E+01 4.6817836E+00 1.3850516E+00
320 2.132377E-1 4.430000E+0 2.985800E-1 6.957900E+1 2.659326E-1 5.905000E+0 3.142680E-1 7.065580E+1 1.9815134E+01 2.4978831E+01 4.9919177E+00 1.5240079E+00
325 2.178489E-1 4.230500E+0 2.839480E-1 6.839160E+1 2.711074E-1 5.648100E+0 2.997200E-1 6.950920E+1 1.9644798E+01 2.5098706E+01 5.2622448E+00 1.6078447E+00
330 2.224325E-1 4.021500E+0 2.693840E-1 6.711400E+1 2.763708E-1 5.383200E+0 2.850870E-1 6.832400E+1 1.9516642E+01 2.5295363E+01 5.5081431E+00 1.7709736E+00
335 2.271301E-1 3.805800E+0 2.547490E-1 6.577420E+1 2.810095E-1 5.092200E+0 2.703750E-1 6.702220E+1 1.9173515E+01 2.5262166E+01 5.7793805E+00 1.8620696E+00
340 2.318321E-1 3.582000E+0 2.402290E-1 6.431810E+1 2.842978E-1 4.761900E+0 2.551900E-1 6.563600E+1 1.8454487E+01 2.4777925E+01 5.8626905E+00 2.0078920E+00
