T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 6.679248E-1 2.650190E+1 4.961800E-1 7.996700E+1 6.939961E-1 2.801800E+1 5.002370E-1 8.070590E+1 3.7566926E+00 5.4111643E+00 8.1101558E-01 9.1554645E-01
295 6.702879E-1 2.568770E+1 4.829650E-1 7.935030E+1 6.969884E-1 2.722420E+1 4.875090E-1 8.012100E+1 3.8308385E+00 5.6438757E+00 9.3208536E-01 9.6192010E-01
300 6.725611E-1 2.486620E+1 4.697350E-1 7.870910E+1 7.002918E-1 2.644810E+1 4.749910E-1 7.951160E+1 3.9598779E+00 5.9811480E+00 1.1065473E+00 1.0092867E+00
305 6.747754E-1 2.403900E+1 4.564310E-1 7.805150E+1 7.032727E-1 2.565120E+1 4.624570E-1 7.887010E+1 4.0520981E+00 6.2850861E+00 1.3030401E+00 1.0379092E+00
310 6.769304E-1 2.320660E+1 4.431510E-1 7.735990E+1 7.059290E-1 2.483400E+1 4.498770E-1 7.819740E+1 4.1078635E+00 6.5531127E+00 1.4950753E+00 1.0710075E+00
315 6.790095E-1 2.236970E+1 4.298730E-1 7.663820E+1 7.078735E-1 2.397360E+1 4.369530E-1 7.750730E+1 4.0775647E+00 6.6902760E+00 1.6203116E+00 1.1213137E+00
320 6.810569E-1 2.152970E+1 4.165200E-1 7.589620E+1 7.099499E-1 2.312190E+1 4.241880E-1 7.677810E+1 4.0697238E+00 6.8861123E+00 1.8076890E+00 1.1486348E+00
325 6.830508E-1 2.068690E+1 4.031980E-1 7.511470E+1 7.113911E-1 2.223230E+1 4.112180E-1 7.599840E+1 3.9837861E+00 6.9511477E+00 1.9503037E+00 1.1627876E+00
330 6.849859E-1 1.984170E+1 3.898860E-1 7.429520E+1 7.128293E-1 2.134520E+1 3.982390E-1 7.519210E+1 3.9060403E+00 7.0437382E+00 2.0974842E+00 1.1928115E+00
335 6.869195E-1 1.899660E+1 3.765080E-1 7.345090E+1 7.139677E-1 2.044120E+1 3.851310E-1 7.433940E+1 3.7884347E+00 7.0670998E+00 2.2389784E+00 1.1951939E+00
340 6.888052E-1 1.815060E+1 3.631660E-1 7.255890E+1 7.145455E-1 1.950560E+1 3.717960E-1 7.342160E+1 3.6023318E+00 6.9467230E+00 2.3211654E+00 1.1749948E+00
