T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 3.791203E-1 1.291580E+1 4.349450E-1 7.832700E+1 4.283883E-1 1.499470E+1 4.444230E-1 7.875970E+1 1.1500781E+01 1.3864232E+01 2.1326529E+00 5.4939265E-01
295 3.852334E-1 1.258510E+1 4.210910E-1 7.758150E+1 4.365292E-1 1.468220E+1 4.309530E-1 7.804570E+1 1.1750829E+01 1.4283282E+01 2.2884166E+00 5.9477973E-01
300 3.912323E-1 1.223570E+1 4.071150E-1 7.682050E+1 4.454809E-1 1.438360E+1 4.175510E-1 7.732650E+1 1.2177537E+01 1.4932979E+01 2.4993354E+00 6.5436817E-01
305 3.971722E-1 1.187000E+1 3.931710E-1 7.601340E+1 4.539632E-1 1.404600E+1 4.041060E-1 7.656600E+1 1.2510045E+01 1.5491955E+01 2.7059732E+00 7.2173027E-01
310 4.030498E-1 1.148820E+1 3.792350E-1 7.516010E+1 4.619102E-1 1.366890E+1 3.906360E-1 7.575340E+1 1.2742823E+01 1.5953734E+01 2.9185738E+00 7.8319917E-01
315 4.087847E-1 1.108960E+1 3.651990E-1 7.428350E+1 4.683358E-1 1.321910E+1 3.767760E-1 7.491370E+1 1.2715470E+01 1.6109266E+01 3.0726479E+00 8.4123465E-01
320 4.145204E-1 1.067850E+1 3.512410E-1 7.334280E+1 4.751562E-1 1.276980E+1 3.630610E-1 7.402350E+1 1.2761235E+01 1.6376921E+01 3.2556513E+00 9.1957284E-01
325 4.201611E-1 1.025300E+1 3.371930E-1 7.236970E+1 4.804943E-1 1.225580E+1 3.490710E-1 7.307050E+1 1.2556486E+01 1.6341650E+01 3.4027461E+00 9.5907377E-01
330 4.256920E-1 9.813700E+0 3.231730E-1 7.133480E+1 4.858362E-1 1.173300E+1 3.350310E-1 7.208320E+1 1.2379522E+01 1.6358135E+01 3.5393740E+00 1.0382447E+00
335 4.312712E-1 9.365200E+0 3.091720E-1 7.023730E+1 4.904704E-1 1.117720E+1 3.209130E-1 7.101260E+1 1.2069882E+01 1.6211574E+01 3.6586240E+00 1.0917781E+00
340 4.367652E-1 8.905200E+0 2.950980E-1 6.909230E+1 4.936842E-1 1.057090E+1 3.063980E-1 6.988400E+1 1.1529435E+01 1.5757409E+01 3.6880136E+00 1.1328773E+00
