T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 6.427618E-1 2.510940E+1 4.888210E-1 7.991660E+1 6.739465E-1 2.682280E+1 4.941600E-1 8.054010E+1 4.6271774E+00 6.3878491E+00 1.0804193E+00 7.7414853E-01
295 6.456909E-1 2.434440E+1 4.754840E-1 7.929370E+1 6.776374E-1 2.607420E+1 4.814170E-1 7.992700E+1 4.7143945E+00 6.6341441E+00 1.2324035E+00 7.9234802E-01
300 6.485150E-1 2.356980E+1 4.621690E-1 7.863850E+1 6.817227E-1 2.534460E+1 4.687910E-1 7.930470E+1 4.8711448E+00 7.0026751E+00 1.4125698E+00 8.4005109E-01
305 6.512700E-1 2.278790E+1 4.488140E-1 7.796080E+1 6.854280E-1 2.459020E+1 4.560730E-1 7.866230E+1 4.9834556E+00 7.3293426E+00 1.5916312E+00 8.9178679E-01
310 6.539546E-1 2.199900E+1 4.354160E-1 7.725930E+1 6.887458E-1 2.381150E+1 4.433370E-1 7.798200E+1 5.0513847E+00 7.6118682E+00 1.7866770E+00 9.2675233E-01
315 6.565457E-1 2.120340E+1 4.220490E-1 7.652060E+1 6.911916E-1 2.298270E+1 4.303870E-1 7.725790E+1 5.0124886E+00 7.7419102E+00 1.9373262E+00 9.5433606E-01
320 6.591001E-1 2.040330E+1 4.086420E-1 7.575410E+1 6.938061E-1 2.216240E+1 4.174330E-1 7.652300E+1 5.0022622E+00 7.9373173E+00 2.1059667E+00 1.0047959E+00
325 6.615874E-1 1.959880E+1 3.952060E-1 7.495830E+1 6.956353E-1 2.129840E+1 4.042620E-1 7.573600E+1 4.8945043E+00 7.9799422E+00 2.2401314E+00 1.0268564E+00
330 6.640008E-1 1.879020E+1 3.818050E-1 7.411750E+1 6.974632E-1 2.043590E+1 3.911790E-1 7.490270E+1 4.7977298E+00 8.0529852E+00 2.3963454E+00 1.0482933E+00
335 6.664121E-1 1.798010E+1 3.683670E-1 7.324360E+1 6.989199E-1 1.955340E+1 3.778910E-1 7.403360E+1 4.6511482E+00 8.0461710E+00 2.5203035E+00 1.0670831E+00
340 6.687625E-1 1.716790E+1 3.549140E-1 7.233060E+1 6.996802E-1 1.863530E+1 3.643220E-1 7.310570E+1 4.4188331E+00 7.8743031E+00 2.5823310E+00 1.0602456E+00
