T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 6.145516E-1 2.363160E+1 4.817280E-1 7.982390E+1 6.501503E-1 2.549280E+1 4.880110E-1 8.034800E+1 5.4754570E+00 7.3008850E+00 1.2874710E+00 6.5228755E-01
295 6.180897E-1 2.292190E+1 4.683300E-1 7.918560E+1 6.545849E-1 2.479580E+1 4.750790E-1 7.973460E+1 5.5753196E+00 7.5573283E+00 1.4206058E+00 6.8853421E-01
300 6.215067E-1 2.220050E+1 4.548990E-1 7.852390E+1 6.594912E-1 2.411800E+1 4.623680E-1 7.909430E+1 5.7596675E+00 7.9504934E+00 1.6153800E+00 7.2116448E-01
305 6.248435E-1 2.146960E+1 4.415000E-1 7.782560E+1 6.639680E-1 2.341170E+1 4.496000E-1 7.842610E+1 5.8925280E+00 8.2954249E+00 1.8016014E+00 7.6568897E-01
310 6.280980E-1 2.072980E+1 4.280320E-1 7.710650E+1 6.680006E-1 2.267740E+1 4.366650E-1 7.774430E+1 5.9734377E+00 8.5882861E+00 1.9770304E+00 8.2038169E-01
315 6.312395E-1 1.998130E+1 4.145530E-1 7.635710E+1 6.710086E-1 2.188690E+1 4.235370E-1 7.701320E+1 5.9267646E+00 8.7065779E+00 2.1211842E+00 8.5193188E-01
320 6.343391E-1 1.922650E+1 4.011050E-1 7.556510E+1 6.742206E-1 2.110420E+1 4.105420E-1 7.624490E+1 5.9152005E+00 8.8972811E+00 2.2986686E+00 8.9160062E-01
325 6.373562E-1 1.846530E+1 3.875840E-1 7.474960E+1 6.765009E-1 2.027260E+1 3.971810E-1 7.544890E+1 5.7863485E+00 8.9149887E+00 2.4162787E+00 9.2685248E-01
330 6.402824E-1 1.769820E+1 3.740750E-1 7.389230E+1 6.787794E-1 1.944130E+1 3.839030E-1 7.460630E+1 5.6715039E+00 8.9659642E+00 2.5600217E+00 9.5702374E-01
335 6.432057E-1 1.692820E+1 3.605990E-1 7.298540E+1 6.806165E-1 1.858730E+1 3.705240E-1 7.370530E+1 5.4966049E+00 8.9259871E+00 2.6786389E+00 9.7672759E-01
340 6.460534E-1 1.615420E+1 3.470440E-1 7.204980E+1 6.816235E-1 1.769410E+1 3.567500E-1 7.276450E+1 5.2184380E+00 8.7029010E+00 2.7206727E+00 9.8220973E-01
