T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 5.524623E-1 2.058170E+1 4.684650E-1 7.952490E+1 5.939184E-1 2.258780E+1 4.756770E-1 7.995290E+1 6.9801003E+00 8.8813430E+00 1.5161549E+00 5.3531517E-01
295 5.571649E-1 1.998900E+1 4.549110E-1 7.886440E+1 5.997847E-1 2.200340E+1 4.625750E-1 7.930700E+1 7.1058498E+00 9.1549488E+00 1.6568124E+00 5.5808441E-01
300 5.617224E-1 1.938040E+1 4.413990E-1 7.816450E+1 6.062344E-1 2.143630E+1 4.496460E-1 7.863910E+1 7.3423745E+00 9.5907409E+00 1.8341095E+00 6.0351657E-01
305 5.661829E-1 1.875860E+1 4.278010E-1 7.744670E+1 6.121960E-1 2.083510E+1 4.365450E-1 7.796070E+1 7.5160733E+00 9.9663549E+00 2.0030008E+00 6.5930655E-01
310 5.705434E-1 1.812420E+1 4.141970E-1 7.669440E+1 6.176390E-1 2.020010E+1 4.234370E-1 7.723780E+1 7.6251014E+00 1.0276682E+01 2.1821428E+00 7.0354153E-01
315 5.747560E-1 1.747690E+1 4.006320E-1 7.589870E+1 6.218298E-1 1.950060E+1 4.101210E-1 7.646540E+1 7.5702065E+00 1.0377629E+01 2.3137074E+00 7.4111951E-01
320 5.789223E-1 1.682030E+1 3.869590E-1 7.508430E+1 6.262790E-1 1.880640E+1 3.967630E-1 7.568460E+1 7.5615979E+00 1.0560767E+01 2.4709965E+00 7.9316004E-01
325 5.829785E-1 1.615350E+1 3.733230E-1 7.422160E+1 6.295658E-1 1.805600E+1 3.832100E-1 7.484180E+1 7.3999096E+00 1.0536664E+01 2.5800475E+00 8.2868130E-01
330 5.869139E-1 1.547710E+1 3.597080E-1 7.331040E+1 6.328430E-1 1.730270E+1 3.697140E-1 7.395220E+1 7.2575821E+00 1.0550954E+01 2.7064163E+00 8.6785789E-01
335 5.908484E-1 1.479510E+1 3.459960E-1 7.237220E+1 6.355675E-1 1.652250E+1 3.559670E-1 7.303070E+1 7.0360898E+00 1.0454834E+01 2.8011023E+00 9.0167560E-01
340 5.946810E-1 1.410580E+1 3.323460E-1 7.137150E+1 6.372437E-1 1.569850E+1 3.420100E-1 7.203000E+1 6.6791873E+00 1.0145555E+01 2.8256484E+00 9.1420242E-01
