T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 4.509458E-1 1.597020E+1 4.489690E-1 7.888040E+1 4.978325E-1 1.805420E+1 4.573890E-1 7.928860E+1 9.4181678E+00 1.1543020E+01 1.8408838E+00 5.1482811E-01
295 4.568098E-1 1.554240E+1 4.351800E-1 7.818320E+1 5.053392E-1 1.763810E+1 4.439980E-1 7.861210E+1 9.6033318E+00 1.1881665E+01 1.9860450E+00 5.4559031E-01
300 4.625322E-1 1.509570E+1 4.214540E-1 7.743930E+1 5.135500E-1 1.723600E+1 4.308240E-1 7.790310E+1 9.9343394E+00 1.2417614E+01 2.1749020E+00 5.9535500E-01
305 4.681678E-1 1.463280E+1 4.076350E-1 7.667530E+1 5.212621E-1 1.679550E+1 4.174780E-1 7.717980E+1 1.0185720E+01 1.2876663E+01 2.3577290E+00 6.5366845E-01
310 4.737124E-1 1.415410E+1 3.938180E-1 7.587030E+1 5.284245E-1 1.631640E+1 4.040850E-1 7.641340E+1 1.0353816E+01 1.3252311E+01 2.5408021E+00 7.1073922E-01
315 4.790961E-1 1.365880E+1 3.800470E-1 7.501600E+1 5.341506E-1 1.576680E+1 3.904940E-1 7.559020E+1 1.0306925E+01 1.3369866E+01 2.6753292E+00 7.5962228E-01
320 4.844529E-1 1.315160E+1 3.661380E-1 7.414510E+1 5.402043E-1 1.521870E+1 3.768650E-1 7.475390E+1 1.0320429E+01 1.3582632E+01 2.8463773E+00 8.1440567E-01
325 4.896938E-1 1.263060E+1 3.523040E-1 7.321200E+1 5.448861E-1 1.460830E+1 3.630280E-1 7.385040E+1 1.0129144E+01 1.3538194E+01 2.9540421E+00 8.6445029E-01
330 4.948036E-1 1.209640E+1 3.384330E-1 7.223570E+1 5.495536E-1 1.399060E+1 3.492270E-1 7.289860E+1 9.9626315E+00 1.3539091E+01 3.0908263E+00 9.0934531E-01
335 4.999387E-1 1.155390E+1 3.245330E-1 7.121230E+1 5.535669E-1 1.334200E+1 3.351980E-1 7.190360E+1 9.6877541E+00 1.3402039E+01 3.1817016E+00 9.6142613E-01
340 5.049636E-1 1.100070E+1 3.106930E-1 7.011800E+1 5.563026E-1 1.264510E+1 3.209670E-1 7.081890E+1 9.2286105E+00 1.3004247E+01 3.2009521E+00 9.8970755E-01
