T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 4.858118E-1 1.751170E+1 4.555570E-1 7.912590E+1 5.309785E-1 1.957350E+1 4.635560E-1 7.952240E+1 8.5063143E+00 1.0533630E+01 1.7255736E+00 4.9860165E-01
295 4.913872E-1 1.703120E+1 4.419240E-1 7.842840E+1 5.380173E-1 1.910240E+1 4.503110E-1 7.884610E+1 8.6670261E+00 1.0842617E+01 1.8624906E+00 5.2976622E-01
300 4.968141E-1 1.653230E+1 4.282190E-1 7.770920E+1 5.457153E-1 1.864600E+1 4.370930E-1 7.817110E+1 8.9609362E+00 1.1335943E+01 2.0302316E+00 5.9088333E-01
305 5.021458E-1 1.601780E+1 4.144810E-1 7.696050E+1 5.529115E-1 1.815210E+1 4.238670E-1 7.745390E+1 9.1815236E+00 1.1757868E+01 2.2143738E+00 6.3702409E-01
310 5.073783E-1 1.548810E+1 4.007950E-1 7.616310E+1 5.595617E-1 1.762100E+1 4.106130E-1 7.669200E+1 9.3257634E+00 1.2104307E+01 2.3910592E+00 6.8964168E-01
315 5.124482E-1 1.494270E+1 3.869940E-1 7.534870E+1 5.648287E-1 1.702090E+1 3.969950E-1 7.590700E+1 9.2736966E+00 1.2209695E+01 2.5191753E+00 7.3550529E-01
320 5.174810E-1 1.438600E+1 3.732300E-1 7.448490E+1 5.703967E-1 1.642340E+1 3.835080E-1 7.507790E+1 9.2769997E+00 1.2405470E+01 2.6799962E+00 7.8984628E-01
325 5.223944E-1 1.381630E+1 3.594810E-1 7.357300E+1 5.746556E-1 1.576530E+1 3.697990E-1 7.418740E+1 9.0943515E+00 1.2362594E+01 2.7901644E+00 8.2817298E-01
330 5.271745E-1 1.323430E+1 3.456340E-1 7.263240E+1 5.788981E-1 1.510120E+1 3.559970E-1 7.327650E+1 8.9348367E+00 1.2362594E+01 2.9109796E+00 8.7899941E-01
335 5.319680E-1 1.264470E+1 3.318590E-1 7.162610E+1 5.825168E-1 1.440750E+1 3.421290E-1 7.229190E+1 8.6776553E+00 1.2235294E+01 3.0017917E+00 9.2098838E-01
340 5.366490E-1 1.204520E+1 3.180330E-1 7.057540E+1 5.849319E-1 1.366680E+1 3.279390E-1 7.124740E+1 8.2544481E+00 1.1865250E+01 3.0206837E+00 9.4319231E-01
