T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 3.431740E-1 1.144380E+1 4.275710E-1 7.799160E+1 3.925623E-1 1.347540E+1 4.375630E-1 7.844970E+1 1.2581009E+01 1.5076361E+01 2.2835569E+00 5.8394105E-01
295 3.492424E-1 1.115620E+1 4.135710E-1 7.723970E+1 4.008286E-1 1.320930E+1 4.239540E-1 7.773280E+1 1.2869890E+01 1.5542837E+01 2.4490865E+00 6.3435255E-01
300 3.552146E-1 1.085050E+1 3.996030E-1 7.644210E+1 4.099538E-1 1.295740E+1 4.105880E-1 7.697970E+1 1.3352529E+01 1.6260207E+01 2.6754313E+00 6.9836593E-01
305 3.611450E-1 1.052910E+1 3.855010E-1 7.562830E+1 4.186385E-1 1.266720E+1 3.970280E-1 7.621140E+1 1.3733448E+01 1.6879026E+01 2.9033217E+00 7.6510863E-01
310 3.670309E-1 1.019200E+1 3.714870E-1 7.475020E+1 4.268103E-1 1.233780E+1 3.834370E-1 7.538950E+1 1.4006082E+01 1.7392080E+01 3.1165485E+00 8.4799607E-01
315 3.727884E-1 9.838300E+0 3.573830E-1 7.384570E+1 4.334440E-1 1.193630E+1 3.695990E-1 7.450830E+1 1.3993872E+01 1.7576636E+01 3.3052037E+00 8.8929690E-01
320 3.785624E-1 9.472400E+0 3.432990E-1 7.288730E+1 4.405067E-1 1.153500E+1 3.557380E-1 7.360990E+1 1.4062056E+01 1.7881231E+01 3.4966745E+00 9.8166143E-01
325 3.842564E-1 9.092300E+0 3.292340E-1 7.187030E+1 4.460550E-1 1.106890E+1 3.416710E-1 7.262870E+1 1.3854480E+01 1.7857240E+01 3.6400514E+00 1.0442153E+00
330 3.898550E-1 8.698500E+0 3.150810E-1 7.081420E+1 4.516243E-1 1.059360E+1 3.275630E-1 7.160940E+1 1.3677143E+01 1.7889103E+01 3.8105647E+00 1.1104687E+00
335 3.955170E-1 8.295600E+0 3.010170E-1 6.967740E+1 4.564637E-1 1.008500E+1 3.133070E-1 7.051810E+1 1.3351927E+01 1.7743183E+01 3.9226701E+00 1.1921762E+00
340 4.011080E-1 7.881000E+0 2.868640E-1 6.849290E+1 4.598365E-1 9.525600E+0 2.987550E-1 6.933850E+1 1.2771605E+01 1.7265054E+01 3.9801844E+00 1.2195245E+00
