T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 7.489522E-1 3.207820E+1 5.279150E-1 8.113210E+1 7.509812E-1 3.225130E+1 5.271670E-1 8.146490E+1 2.7017987E-01 5.3672255E-01 -1.4189052E-01 4.0851950E-01
295 7.494933E-1 3.114310E+1 5.157090E-1 8.057310E+1 7.515977E-1 3.132500E+1 5.150370E-1 8.092210E+1 2.7999021E-01 5.8068635E-01 -1.3047606E-01 4.3127897E-01
300 7.499857E-1 3.020610E+1 5.035020E-1 7.999100E+1 7.521910E-1 3.039990E+1 5.029420E-1 8.035760E+1 2.9318351E-01 6.3750210E-01 -1.1134485E-01 4.5621074E-01
305 7.504400E-1 2.926830E+1 4.912850E-1 7.938690E+1 7.527220E-1 2.947220E+1 4.908340E-1 7.977070E+1 3.0316637E-01 6.9183841E-01 -9.1884425E-02 4.8112904E-01
310 7.508598E-1 2.833000E+1 4.790000E-1 7.876840E+1 7.531956E-1 2.854220E+1 4.786330E-1 7.917310E+1 3.1011865E-01 7.4346056E-01 -7.6676702E-02 5.1115846E-01
315 7.512453E-1 2.739160E+1 4.666510E-1 7.813460E+1 7.535861E-1 2.760740E+1 4.663630E-1 7.855420E+1 3.1062144E-01 7.8167448E-01 -6.1754470E-02 5.3415349E-01
320 7.516104E-1 2.645400E+1 4.543110E-1 7.747210E+1 7.539653E-1 2.667490E+1 4.541290E-1 7.790640E+1 3.1233533E-01 8.2811932E-01 -4.0076718E-02 5.5746383E-01
325 7.519506E-1 2.551750E+1 4.419680E-1 7.678190E+1 7.542763E-1 2.573890E+1 4.418640E-1 7.722750E+1 3.0833529E-01 8.6017662E-01 -2.3536654E-02 5.7699654E-01
330 7.522685E-1 2.458290E+1 4.295960E-1 7.606780E+1 7.545666E-1 2.480500E+1 4.295900E-1 7.652230E+1 3.0455893E-01 8.9538400E-01 -1.3966806E-03 5.9394451E-01
335 7.525762E-1 2.365050E+1 4.171350E-1 7.533790E+1 7.548241E-1 2.387100E+1 4.172180E-1 7.579860E+1 2.9780448E-01 9.2371497E-01 1.9893677E-02 6.0779487E-01
340 7.528670E-1 2.272060E+1 4.046860E-1 7.457340E+1 7.550267E-1 2.293470E+1 4.048290E-1 7.503420E+1 2.8604286E-01 9.3351995E-01 3.5323556E-02 6.1411996E-01
