T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 3.080336E-1 1.003920E+1 4.199660E-1 7.760490E+1 3.566560E-1 1.198960E+1 4.304580E-1 7.809560E+1 1.3632856E+01 1.6267432E+01 2.4374039E+00 6.2833245E-01
295 3.139498E-1 9.790500E+0 4.057950E-1 7.684930E+1 3.649019E-1 1.176540E+1 4.167130E-1 7.737400E+1 1.3963232E+01 1.6785660E+01 2.6200287E+00 6.7813477E-01
300 3.197890E-1 9.524500E+0 3.917200E-1 7.603360E+1 3.740419E-1 1.155510E+1 4.032290E-1 7.661310E+1 1.4504498E+01 1.7573193E+01 2.8542094E+00 7.5639806E-01
305 3.256035E-1 9.243600E+0 3.775630E-1 7.519050E+1 3.827794E-1 1.130800E+1 3.897060E-1 7.580580E+1 1.4937037E+01 1.8256102E+01 3.1159387E+00 8.1167932E-01
310 3.313923E-1 8.947700E+0 3.634120E-1 7.429690E+1 3.910368E-1 1.102310E+1 3.759720E-1 7.497750E+1 1.5252912E+01 1.8827734E+01 3.3406743E+00 9.0773899E-01
315 3.370687E-1 8.635900E+0 3.492830E-1 7.335210E+1 3.977655E-1 1.066730E+1 3.620350E-1 7.407630E+1 1.5259443E+01 1.9043244E+01 3.5223114E+00 9.7764062E-01
320 3.427769E-1 8.312400E+0 3.350590E-1 7.237560E+1 4.049524E-1 1.031190E+1 3.481450E-1 7.314310E+1 1.5353780E+01 1.9390219E+01 3.7587787E+00 1.0493129E+00
325 3.484216E-1 7.975100E+0 3.209220E-1 7.132350E+1 4.106178E-1 9.892600E+0 3.339360E-1 7.214550E+1 1.5146981E+01 1.9383175E+01 3.8971539E+00 1.1393642E+00
330 3.539870E-1 7.624500E+0 3.066810E-1 7.023240E+1 4.163198E-1 9.463800E+0 3.198160E-1 7.107880E+1 1.4972336E+01 1.9435111E+01 4.1070491E+00 1.1907911E+00
335 3.596302E-1 7.265000E+0 2.925040E-1 6.906330E+1 4.212878E-1 9.002200E+0 3.054070E-1 6.996690E+1 1.4635506E+01 1.9297505E+01 4.2248540E+00 1.2914678E+00
340 3.652183E-1 6.894200E+0 2.783080E-1 6.782710E+1 4.247597E-1 8.490400E+0 2.907800E-1 6.874180E+1 1.4017667E+01 1.8800057E+01 4.2891533E+00 1.3306314E+00
