T JscF EtaF VocF FFF JscFB EtaFB VocFB FFFB eJsc eEta eVoc eFF
290 1.614783E-1 4.545900E+0 3.766280E-1 7.474650E+1 1.961151E-1 5.775300E+0 3.901000E-1 7.549030E+1 1.7661465E+01 2.1287206E+01 3.4534735E+00 9.8529215E-01
295 1.655948E-1 4.426800E+0 3.619630E-1 7.385460E+1 2.024383E-1 5.681200E+0 3.758360E-1 7.467030E+1 1.8199866E+01 2.2079842E+01 3.6912377E+00 1.0924022E+00
300 1.697074E-1 4.297100E+0 3.472220E-1 7.292430E+1 2.095721E-1 5.597500E+0 3.619140E-1 7.379950E+1 1.9021950E+01 2.3231800E+01 4.0595280E+00 1.1859159E+00
305 1.738523E-1 4.158500E+0 3.325120E-1 7.193570E+1 2.165342E-1 5.490200E+0 3.478550E-1 7.288950E+1 1.9711390E+01 2.4255947E+01 4.4107459E+00 1.3085561E+00
310 1.780411E-1 4.010600E+0 3.177750E-1 7.088750E+1 2.232559E-1 5.358100E+0 3.337030E-1 7.192050E+1 2.0252455E+01 2.5148840E+01 4.7731066E+00 1.4363081E+00
315 1.821849E-1 3.853000E+0 3.030380E-1 6.978980E+1 2.288359E-1 5.178200E+0 3.192650E-1 7.087650E+1 2.0386224E+01 2.5591905E+01 5.0826116E+00 1.5332303E+00
320 1.864027E-1 3.688000E+0 2.883160E-1 6.862380E+1 2.348859E-1 4.998200E+0 3.048500E-1 6.980270E+1 2.0641171E+01 2.6213437E+01 5.4236510E+00 1.6889032E+00
325 1.906294E-1 3.514400E+0 2.735710E-1 6.738990E+1 2.397461E-1 4.773800E+0 2.901890E-1 6.861690E+1 2.0486965E+01 2.6381499E+01 5.7266127E+00 1.7881892E+00
330 1.948393E-1 3.332400E+0 2.588750E-1 6.606810E+1 2.447013E-1 4.542200E+0 2.754360E-1 6.739260E+1 2.0376680E+01 2.6634670E+01 6.0126490E+00 1.9653493E+00
335 1.991710E-1 3.144600E+0 2.441470E-1 6.466860E+1 2.490818E-1 4.287100E+0 2.606010E-1 6.604560E+1 2.0037915E+01 2.6649717E+01 6.3138668E+00 2.0849231E+00
340 2.035017E-1 2.949800E+0 2.295120E-1 6.315640E+1 2.522029E-1 3.996800E+0 2.452970E-1 6.460630E+1 1.9310325E+01 2.6195957E+01 6.4350563E+00 2.2442084E+00
