T Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
290 1.208498794E+00 1.208711498E+00 1.209017214E+00 1.209452931E+00 1.210066623E+00 1.210917377E+00 1.212072828E+00 1.213602997E+00 1.215570693E+00 1.218029916E+00 1.220979590E+00 1.224422348E+00 1.228309206E+00 1.232603940E+00 1.237267497E+00 1.242271062E+00 1.247584836E+00 1.253199244E+00 1.259082268E+00
295 1.211664413E+00 1.211865056E+00 1.212153334E+00 1.212563865E+00 1.213141350E+00 1.213940312E+00 1.215022247E+00 1.216449136E+00 1.218274082E+00 1.220542510E+00 1.223241559E+00 1.226374447E+00 1.229898284E+00 1.233785278E+00 1.238009097E+00 1.242559194E+00 1.247425406E+00 1.252603479E+00 1.258076222E+00
300 1.214643975E+00 1.214840871E+00 1.215123689E+00 1.215526225E+00 1.216091894E+00 1.216873191E+00 1.217948572E+00 1.219332524E+00 1.221089839E+00 1.223252407E+00 1.225795406E+00 1.228709451E+00 1.231977483E+00 1.235528439E+00 1.239389646E+00 1.243531494E+00 1.247976259E+00 1.252714931E+00 1.257756742E+00
305 1.216784316E+00 1.216992227E+00 1.217290638E+00 1.217714882E+00 1.218309960E+00 1.219129571E+00 1.220231673E+00 1.221669594E+00 1.223490879E+00 1.225673060E+00 1.228211249E+00 1.231068403E+00 1.234196384E+00 1.237552610E+00 1.241136608E+00 1.244944485E+00 1.248987901E+00 1.253305516E+00 1.257906000E+00
310 1.218982084E+00 1.219199162E+00 1.219510885E+00 1.219954313E+00 1.220576706E+00 1.221434468E+00 1.222588141E+00 1.224092380E+00 1.225981309E+00 1.228255154E+00 1.230876004E+00 1.233779290E+00 1.236896503E+00 1.240177566E+00 1.243602596E+00 1.247180767E+00 1.250940294E+00 1.254915794E+00 1.259138130E+00
315 1.220693416E+00 1.220923819E+00 1.221254964E+00 1.221726506E+00 1.222389318E+00 1.223304298E+00 1.224537219E+00 1.226147277E+00 1.228170131E+00 1.230600641E+00 1.233385930E+00 1.236437439E+00 1.239659374E+00 1.242979064E+00 1.246363825E+00 1.249820239E+00 1.253381658E+00 1.257092560E+00 1.260996409E+00
320 1.220931003E+00 1.221188207E+00 1.221558051E+00 1.222085012E+00 1.222826317E+00 1.223850653E+00 1.225232323E+00 1.227037911E+00 1.229305906E+00 1.232024880E+00 1.235123021E+00 1.238481055E+00 1.241967552E+00 1.245479186E+00 1.248964544E+00 1.252424359E+00 1.255895508E+00 1.259431526E+00 1.263087698E+00
325 1.221120616E+00 1.221396349E+00 1.221793313E+00 1.222359957E+00 1.223158922E+00 1.224266449E+00 1.225766413E+00 1.227736356E+00 1.230224393E+00 1.233222599E+00 1.236650400E+00 1.240364108E+00 1.244196002E+00 1.248004693E+00 1.251709666E+00 1.255296293E+00 1.258798425E+00 1.262274453E+00 1.265788646E+00
330 1.220333983E+00 1.220628947E+00 1.221054179E+00 1.221662169E+00 1.222521480E+00 1.223716619E+00 1.225342396E+00 1.227489449E+00 1.230219246E+00 1.233532241E+00 1.237344351E+00 1.241490805E+00 1.245766476E+00 1.249986069E+00 1.254031719E+00 1.257866015E+00 1.261514717E+00 1.265038217E+00 1.268508026E+00
335 1.217529874E+00 1.217856503E+00 1.218327696E+00 1.219002068E+00 1.219956730E+00 1.221287206E+00 1.223102268E+00 1.225508165E+00 1.228580947E+00 1.232329136E+00 1.236662966E+00 1.241392739E+00 1.246270276E+00 1.251059943E+00 1.255600114E+00 1.259825908E+00 1.263752327E+00 1.267440553E+00 1.270968644E+00
340 1.214341207E+00 1.214688152E+00 1.215188963E+00 1.215906843E+00 1.216924928E+00 1.218347750E+00 1.220295988E+00 1.222891658E+00 1.226228855E+00 1.230332707E+00 1.235121173E+00 1.240394144E+00 1.245870299E+00 1.251263702E+00 1.256360869E+00 1.261058001E+00 1.265349915E+00 1.269292831E+00 1.272968319E+00
